R,neta,mot,rgo,hniv,hop,ratio,i
2.0,1.9519573688908565,TP,31.22226999999839,2,2,1.2091747304727745,NSXUSD
2.0,1.9519573688908565,TP,31.22226999999839,0,2,1.2091747304727745,NSXUSD
2.0,1.903896608126881,TP,15.608189999999013,0,3,2.0696756690095777,NSXUSD
2.0,1.9399983919569015,TP,24.999329999998736,16,4,1.4316680869195306,NSXUSD
-1.0,-1.1574127225160011,SL,9.529089999999997,2,8,1.0556337786326002,NSXUSD
-1.0,-1.0351267490193758,SL,42.702500000003056,2,15,1.5225873484321324,NSXUSD
2.0,1.8008023680614698,TP,7.530210000000807,16,1,1.0407900938344032,NSXUSD
-1.0,-1.229605659932554,SL,6.532940000000963,15,2,1.1867995719997089,NSXUSD
2.0,1.9328442003355997,TP,22.336119999999937,21,2,4.0576673987721765,NSXUSD
2.0,1.9357997362653134,TP,23.36438999999882,15,3,2.660864960282453,NSXUSD
2.0,1.9357997362653134,TP,23.36438999999882,16,3,2.660864960282453,NSXUSD
-1.0,-1.0426773007119434,SL,35.14748999999938,16,20,1.7655880154478665,NSXUSD
-1.0,-1.0426773007119434,SL,35.14748999999938,21,20,1.7655880154478665,NSXUSD
2.0,1.89740018919406,TP,14.619910000001255,15,2,1.1611148041460952,NSXUSD
2.0,1.89740018919406,TP,14.619910000001255,16,2,1.1611148041460952,NSXUSD
2.0,1.89740018919406,TP,14.619910000001255,21,2,1.1611148041460952,NSXUSD
-1.0,-1.1096516877587692,SL,13.679680000001099,15,6,1.1933582129915523,NSXUSD
-1.0,-1.1096516877587692,SL,13.679680000001099,21,6,1.1933582129915523,NSXUSD
2.0,1.9053571631377535,TP,15.849060000000463,14,17,1.1624036559579838,NSXUSD
2.0,1.8347378777478862,TP,9.076489999999467,14,7,1.3898699325927444,NSXUSD
-1.0,-1.0686965426403945,SL,21.83516000000236,17,7,3.3435868223674663,NSXUSD
-1.0,-1.0729402405471857,SL,20.56478000000061,14,8,2.291784702549573,NSXUSD
2.0,1.9090878235867377,TP,16.499439999999595,17,13,1.3924236082042492,NSXUSD
-1.0,-1.0585601694028608,SL,25.61467999999877,20,9,3.9949717159023304,NSXUSD
2.0,1.8964981887183046,TP,14.492500000000291,21,2,2.468190697429002,NSXUSD
2.0,1.9713132452101718,TP,52.28893999999855,18,15,2.2026718205205245,NSXUSD
-1.0,-1.0322591398207879,SL,46.49845000000278,20,18,3.2362777250366115,NSXUSD
-1.0,-1.0841149009547146,SL,17.83274999999776,10,5,2.395776935571245,NSXUSD
-1.0,-1.0484733793895116,SL,30.94481999999698,17,15,1.2377338838671101,NSXUSD
-1.0,-1.0913153612526854,SL,16.42659000000276,21,8,1.5900675168792915,NSXUSD
-1.0,-1.122171127541787,SL,12.277859999998327,19,2,1.5154390663861563,NSXUSD
2.0,1.9243478787145212,TP,19.82760000000053,9,8,1.6280194466362587,NSXUSD
-1.0,-1.0718655826142813,SL,20.872299999999086,9,9,1.2701856323573923,NSXUSD
2.0,1.9819626793405698,TP,83.1609099999987,9,13,2.5808223658893237,NSXUSD
2.0,1.9819626793405698,TP,83.1609099999987,18,13,2.5808223658893237,NSXUSD
2.0,1.9808381593493556,TP,78.28057999999874,0,16,1.192861293111192,NSXUSD
2.0,1.9808381593493556,TP,78.28057999999874,18,16,1.192861293111192,NSXUSD
-1.0,-1.0744554329633034,SL,20.146280000000843,18,2,2.450712723433182,NSXUSD
-1.0,-1.0950630584954768,SL,15.778999999998632,18,3,1.5515927450084135,NSXUSD
2.0,1.9643672792802362,TP,42.09613999999783,9,8,2.256238992456689,NSXUSD
-1.0,-1.0541497087828704,SL,27.7009799999978,9,10,1.2006610770719297,NSXUSD
2.0,1.9674780742596973,TP,46.12272999999914,9,14,1.253944307723402,NSXUSD
2.0,1.846861737588401,TP,9.795070000000123,13,11,1.2349331665754224,NSXUSD
-1.0,-1.044953962646852,SL,33.36747000000105,13,14,2.3953933459440453,NSXUSD
-1.0,-1.0543699680594514,SL,27.588760000002367,19,9,1.4118953564005912,NSXUSD
-1.0,-1.0543699680594514,SL,27.588760000002367,3,9,1.4118953564005912,NSXUSD
2.0,1.9744132532525023,TP,58.62410000000091,14,15,1.6568394676666336,NSXUSD
2.0,1.9744132532525023,TP,58.62410000000091,0,15,1.6568394676666336,NSXUSD
2.0,1.973321922230202,TP,56.225940000000264,13,17,1.1547409100459058,NSXUSD
-1.0,-1.031373946698175,SL,47.81036999999924,3,5,6.284462735829518,NSXUSD
2.0,1.961870501036867,TP,39.33961999999883,14,11,2.412218673965895,NSXUSD
2.0,1.961870501036867,TP,39.33961999999883,0,11,2.412218673965895,NSXUSD
2.0,1.961870501036867,TP,39.33961999999883,15,11,2.412218673965895,NSXUSD
2.0,1.9342530887898814,TP,22.814759999997477,3,13,1.0229623040142088,NSXUSD
-1.0,-1.0489663689185018,SL,30.633269999998447,21,16,1.3495902758809402,NSXUSD
-1.0,-1.1916624287973676,SL,7.826260000001639,15,6,2.5777006330410672,NSXUSD
-1.0,-1.0415072672307044,SL,36.13824999999997,15,12,1.9480139698879184,NSXUSD
2.0,1.9634753719302895,TP,41.06818000000203,12,14,2.1318935968201345,NSXUSD
-1.0,-1.042964923436508,SL,34.91219999999885,15,15,1.0828846153846057,NSXUSD
-1.0,-1.044633837388221,SL,33.606789999998,12,17,1.501135450995576,NSXUSD
-1.0,-1.1692034016651902,SL,8.865069999999832,15,6,1.1423720688690149,NSXUSD
-1.0,-1.095149047811748,SL,15.764740000002348,15,8,1.2935012081902577,NSXUSD
-1.0,-1.187699665519188,SL,7.99149000000034,12,12,1.108964983222883,NSXUSD
-1.0,-1.0461801475240178,SL,32.48149000000194,12,13,2.5267435130703277,NSXUSD
-1.0,-1.061522837892654,SL,24.38119000000006,20,14,1.2834576282250527,NSXUSD
-1.0,-1.0651967834514966,SL,23.007269999998243,21,19,1.4359207522346162,NSXUSD
2.0,1.9213448148928858,TP,19.07057999999961,21,3,1.2730847233144298,NSXUSD
-1.0,-1.1559214280739578,SL,9.620230000000447,21,7,1.1057151001210235,NSXUSD
-1.0,-1.0389976359633084,SL,38.46386999999959,15,16,1.330584450402118,NSXUSD
-1.0,-1.0428625435376302,SL,34.99558999999863,20,18,1.4723435890078762,NSXUSD
-1.0,-1.1588701998693,SL,9.441670000000158,21,2,1.2525497614738847,NSXUSD
-1.0,-1.107112712565188,SL,14.003939999998693,21,5,1.4390748940779081,NSXUSD
-1.0,-1.0355769164632658,SL,42.162169999999605,15,11,1.556482530527249,NSXUSD
-1.0,-1.0613255643382813,SL,24.45962000000145,17,20,1.0937192442577541,NSXUSD
-1.0,-1.0298726350332708,SL,50.21318000000247,0,12,1.1497586598523681,NSXUSD
-1.0,-1.0486644843349024,SL,30.823300000000017,20,11,1.5238314176245256,NSXUSD
-1.0,-1.0307494943245665,SL,48.78128999999899,8,14,2.2664410197321003,NSXUSD
-1.0,-1.0238466981623258,SL,62.90178999999989,2,9,2.4640129206182806,NSXUSD
2.0,1.9208183790044173,TP,18.943790000001172,2,10,1.2116147196447569,NSXUSD
-1.0,-1.0425298814947388,SL,35.269319999999425,16,15,1.159778996513678,NSXUSD
-1.0,-1.0172576848470625,SL,86.91779999999926,19,8,2.3484182224790975,NSXUSD
-1.0,-1.0172576848470625,SL,86.91779999999926,20,8,2.3484182224790975,NSXUSD
-1.0,-1.027172008049435,SL,55.20387000000119,0,9,1.1318909023880188,NSXUSD
-1.0,-1.0170051369117588,SL,88.2086399999971,20,16,1.345985373837525,NSXUSD
2.0,1.9619768682475653,TP,39.44966999999815,21,4,4.054449294294016,NSXUSD
2.0,1.8866255142477553,TP,13.230489999998099,16,6,1.2194000000000025,NSXUSD
-1.0,-1.0512917484912507,SL,29.244470000001456,16,10,1.413055526430047,NSXUSD
-1.0,-1.0160801486063016,SL,93.28271999999924,16,18,1.248219419014157,NSXUSD
-1.0,-1.0160801486063016,SL,93.28271999999924,21,18,1.248219419014157,NSXUSD
-1.0,-1.0418435953356107,SL,35.84778000000006,21,13,1.2866250542408193,NSXUSD
2.0,1.9359264059241583,TP,23.410579999999754,2,14,1.0151906221433207,NSXUSD
2.0,1.920739259641286,TP,18.924880000002304,16,18,1.0928359170814106,NSXUSD
2.0,1.909390852825369,TP,16.554619999998977,19,7,2.700890147683572,NSXUSD
2.0,1.8998984302739104,TP,14.984779999998864,4,8,1.3537401629931616,NSXUSD
-1.0,-1.1086642340366781,SL,13.80399000000034,4,9,1.2867793671435581,NSXUSD
2.0,1.9494017601441103,TP,29.645300000003772,19,2,2.495498551707973,NSXUSD
-1.0,-1.0208155938217087,SL,72.06136000000333,23,13,1.1465776195009365,NSXUSD
-1.0,-1.0208155938217087,SL,72.06136000000333,18,13,1.1465776195009365,NSXUSD
-1.0,-1.0150220102494172,SL,99.85348000000158,18,14,1.6321910137980187,NSXUSD
-1.0,-1.0219577050684976,SL,68.31314999999813,23,15,2.0317628618845633,NSXUSD
-1.0,-1.034319767339432,SL,43.7065900000016,8,19,1.131351307976239,NSXUSD
-1.0,-1.029699182916081,SL,50.50643999999738,23,16,1.3433374834065765,NSXUSD
0.19831551730925442,0.172418460527021,fuera,57.92163999999684,8,16,1.5405621562791307,NSXUSD
-1.0,-1.029699182916081,SL,50.50643999999738,18,16,1.3433374834065765,NSXUSD
0.010358148849800559,-0.01761013958603895,fuera,53.63217000000077,23,18,2.227663108558778,NSXUSD
-1.0,-1.0210498574293159,SL,71.25938999999926,20,15,1.0568155173761338,NSXUSD
2.0,1.9509034581967528,TP,30.552050000002055,21,7,1.0146710594049515,NSXUSD
-1.0,-1.0675354121933747,SL,22.210570000002917,20,19,1.0556194012258022,NSXUSD
-1.0,-1.0286072121070298,SL,52.434330000000045,2,17,1.0124564532927793,NSXUSD
-1.0,-1.0202472568004124,SL,74.08410999999978,2,18,1.5168292574562208,NSXUSD
-1.0,-1.0430923408535235,SL,34.808969999998226,2,3,1.68202585496658,NSXUSD
-1.0,-1.0250868926337873,SL,59.79217999999673,18,5,1.8875742540344178,NSXUSD
-0.5299137206737887,-0.539445381865681,fuera,157.3702599999997,18,12,3.7549169717815136,NSXUSD
2.0,1.9768916210866736,TP,64.91152000000147,21,9,2.736363398761108,NSXUSD
-1.0,-1.0330008025795179,SL,45.45344000000114,21,16,1.041518976551909,NSXUSD
-1.0,-1.0729765429065559,SL,20.554550000000745,21,3,1.3234795105690267,NSXUSD
-1.0,-1.054536649355521,SL,27.504440000000614,21,7,2.621557735492243,NSXUSD
2.0,1.8933664702951156,TP,14.066870000002382,1,7,1.3407694125989575,NSXUSD
2.0,1.900656791068633,TP,15.099169999997684,14,8,1.1687622978355714,NSXUSD
-1.0,-1.0825352177774201,SL,18.17406000000119,1,8,1.4067764073523423,NSXUSD
-1.0,-1.082048185258235,SL,18.28194000000076,14,10,1.086637676886812,NSXUSD
-1.0,-1.010809329056298,SL,138.76901999999973,20,8,3.1902420251431893,NSXUSD
-1.0,-1.0299397313208531,SL,50.100649999996676,1,3,2.7169034210304512,NSXUSD
-1.0,-1.0373377395184877,SL,40.173829999999725,18,8,1.3569947643978757,NSXUSD
2.0,1.9806926573532337,TP,77.69065000000046,15,5,1.4120905126269123,NSXUSD
-1.0,-1.026718736139657,SL,56.140379999997094,21,5,1.0203968942629453,NSXUSD
-1.0,-1.0306552059794822,SL,48.931329999999434,21,9,1.0177772332770063,NSXUSD
2.0,1.9892408084944246,TP,139.41567999999825,15,15,1.4552844213040133,NSXUSD
-1.0,-1.026974482678875,SL,55.608110000001034,15,2,1.5616952369344292,NSXUSD
-1.0,-1.046121163987488,SL,32.52303000000029,15,3,1.0794073769226518,NSXUSD
2.0,1.9140930372406604,TP,17.46074999999837,21,12,1.3575887584661903,NSXUSD
-1.0,-1.0117107299797656,SL,128.0876599999974,21,15,1.261883238251141,NSXUSD
-1.0,-1.0101784858565868,SL,147.3696600000003,20,16,1.9905035862779483,NSXUSD
-1.0,-1.0101784858565868,SL,147.3696600000003,2,16,1.9905035862779483,NSXUSD
-1.0,-1.016443207135738,SL,91.22307999999975,22,8,2.135967713837756,NSXUSD
-1.0,-1.0349337574446758,SL,42.93840999999884,22,9,1.0165124283544082,NSXUSD
-1.0,-1.0229117505050893,SL,65.4685900000004,17,18,1.9884846430521652,NSXUSD
-1.0,-1.0241216658229444,SL,62.1847600000001,6,10,1.025133126871705,NSXUSD
-1.0,-1.0809839441232396,SL,18.522189999999682,2,19,1.521066164303244,NSXUSD
2.0,1.8973327036405843,TP,14.61030000000028,2,2,1.105559465165374,NSXUSD
-1.0,-1.0129942548933981,SL,115.43562999999995,16,13,3.4094783779081803,NSXUSD
2.0,1.9606819943979714,TP,38.15046000000075,21,2,2.120621025967915,NSXUSD
2.0,1.88346355633489,TP,12.871510000000853,2,1,1.578745247148357,NSXUSD
-1.0,-1.0823189805617477,SL,18.221799999999348,17,14,1.8927708903557652,NSXUSD
-1.0,-1.0363070238115974,SL,41.31432000000132,0,3,2.2513683356983756,NSXUSD
-1.0,-1.0534729047444318,SL,28.05159000000276,17,4,1.979805714785751,NSXUSD
-1.0,-1.07835967088939,SL,19.14249999999811,17,8,1.7065553835950784,NSXUSD
-1.0,-1.0575071567656618,SL,26.083709999998973,19,11,1.3331168008111607,NSXUSD
-1.0,-1.0228856343821562,SL,65.54330000000118,19,13,5.053781432259386,NSXUSD
-1.0,-1.0244544776637696,SL,61.33845999999903,0,15,1.4057975133215048,NSXUSD
2.0,1.919979002490256,TP,18.7450800000006,16,3,1.641457190944166,NSXUSD
-1.0,-1.1429076368888058,SL,10.496290000002773,16,4,1.0582260282535705,NSXUSD
2.0,1.9053442031843515,TP,15.846890000000712,16,1,1.1976150313934368,NSXUSD
-1.0,-1.0401332853160878,SL,37.37545999999929,16,10,1.496078820668126,NSXUSD
-1.0,-1.0401332853160878,SL,37.37545999999929,21,10,1.496078820668126,NSXUSD
-1.0,-1.0668302373854541,SL,22.444930000001477,21,11,1.438651221014501,NSXUSD
-1.0,-1.037411064546807,SL,40.09508999999889,0,16,1.0951743875900877,NSXUSD
-1.0,-1.03207757469584,SL,46.761640000000625,15,7,5.71877014065279,NSXUSD
0.9434044399147266,0.9244557103765123,fuera,79.16098000000056,15,15,1.3353867715349408,NSXUSD
-1.0,-1.0630114164084188,SL,23.805210000002262,16,17,1.8211160386084315,NSXUSD
-1.0,-1.0477199715716243,SL,31.43337999999858,21,18,1.067493446471625,NSXUSD
2.0,1.7948134306920238,TP,7.3104199999979755,15,1,1.4874479626592323,NSXUSD
-1.0,-1.113718206284821,SL,13.190500000000611,21,6,1.5915466616795206,NSXUSD
-1.0,-1.0742361104237408,SL,20.205799999999726,16,7,1.601670966949132,NSXUSD
-1.0,-1.0742361104237408,SL,20.205799999999726,21,7,1.601670966949132,NSXUSD
-1.0,-1.0463469059732506,SL,32.364620000000286,16,14,1.8108998820509001,NSXUSD
-1.0,-1.0903688494961024,SL,16.59864000000016,21,1,1.2455279257484668,NSXUSD
-1.0,-1.0532615982456341,SL,28.16287999999986,21,3,3.7630685113081945,NSXUSD
-1.0,-1.1024781260439755,SL,14.6372700000029,15,8,1.4770544624143565,NSXUSD
2.0,1.9577847698707063,TP,35.53219999999783,19,8,3.5855726217661026,NSXUSD
2.0,1.958244149796607,TP,35.923109999999724,15,10,4.200565483742325,NSXUSD
-1.0,-1.0381514454692495,SL,39.31698999999935,14,16,1.1999526940725438,NSXUSD
-1.0,-1.0185632283978785,SL,80.80490999999893,19,20,1.1386454774988748,NSXUSD
-1.0,-1.0173888547874128,SL,86.26214999999866,14,3,2.0316800887831015,NSXUSD
-1.0,-1.0173888547874128,SL,86.26214999999866,19,3,2.0316800887831015,NSXUSD
-1.0,-1.0173888547874128,SL,86.26214999999866,15,3,2.0316800887831015,NSXUSD
-1.0,-1.0282237602289959,SL,53.146710000000894,14,10,1.830422156264035,NSXUSD
-1.0,-1.0282237602289959,SL,53.146710000000894,19,10,1.830422156264035,NSXUSD
-1.0,-1.0282237602289959,SL,53.146710000000894,15,10,1.830422156264035,NSXUSD
-1.0,-1.0166845729210934,SL,89.90341000000262,20,15,1.035391184513993,NSXUSD
-1.0,-1.0832065358179255,SL,18.027429999998276,14,12,1.0523334720689042,NSXUSD
2.0,1.9514755791147023,TP,30.912270000000717,19,12,1.8044733175294785,NSXUSD
2.0,1.9514755791147023,TP,30.912270000000717,15,12,1.8044733175294785,NSXUSD
2.0,1.9488265065050048,TP,29.312050000000454,14,13,1.6366925154053678,NSXUSD
-1.0,-1.068517554197379,SL,21.89220000000205,4,14,1.521523678200499,NSXUSD
-1.0,-1.02110660227183,SL,71.06781000000046,17,16,1.13452963620976,NSXUSD
-1.0,-1.0332541367591899,SL,45.107169999999314,16,12,2.569115595812004,NSXUSD
2.0,1.9717189984603827,TP,53.03914000000077,17,14,1.2084360410501127,NSXUSD
-1.0,-1.0239090309191592,SL,62.73779999999897,17,15,1.0472445019404781,NSXUSD
-1.0,-1.0644972098507055,SL,23.256819999998697,17,2,1.3792837181938051,NSXUSD
-1.0,-1.0549372671346595,SL,27.303869999999733,17,4,2.2877142857142205,NSXUSD
2.0,1.953878836012512,TP,32.52303000000029,21,10,1.562926436850105,NSXUSD
2.0,1.9796933478927512,TP,73.86741999999867,16,15,1.4187505954081978,NSXUSD
2.0,1.9791204532699036,TP,71.84063999999853,17,16,1.0170767995154755,NSXUSD
-1.0,-1.0889599514159936,SL,16.8615200000022,16,1,1.2008654567933457,NSXUSD
-1.0,-1.051280333171742,SL,29.25098000000071,17,8,1.2837823129251724,NSXUSD
-1.0,-1.0580466377646083,SL,25.84128999999666,17,13,1.070035813768384,NSXUSD
-0.2693250389027759,-0.3032913841421449,fuera,44.16135999999824,13,16,1.0413907042706576,NSXUSD
-1.0,-1.1984948794938453,SL,7.556869999996707,15,5,1.122122997606271,NSXUSD
2.0,1.8867555308598727,TP,13.245679999999993,22,13,1.5015462468372818,NSXUSD
-1.0,-1.0810327680307297,SL,18.511030000001483,18,4,2.7821367003680972,NSXUSD
2.0,1.829117471485391,TP,8.777959999999439,16,3,1.141544043539551,NSXUSD
2.0,1.9707997822831773,TP,51.369480000001204,22,8,4.477263516251718,NSXUSD
2.0,1.9670423545293472,TP,45.51296000000002,15,9,2.0514769583321315,NSXUSD
2.0,1.9670423545293472,TP,45.51296000000002,6,9,2.0514769583321315,NSXUSD
-1.0,-1.1197641126038143,SL,12.52462000000014,6,12,1.0347812724106198,NSXUSD
-1.0,-1.1653016424371907,SL,9.074319999996078,14,7,1.1538491860143725,NSXUSD
-1.0,-1.0826536448604287,SL,18.148020000000542,14,9,1.1243805938616072,NSXUSD
-1.0,-1.0517785947289404,SL,28.969499999999243,18,14,1.0194508383605823,NSXUSD
-1.0,-1.0517785947289404,SL,28.969499999999243,21,14,1.0194508383605823,NSXUSD
-1.0,-1.1904628883061976,SL,7.875550000000658,18,7,1.7003547285992047,NSXUSD
2.0,1.9535369385984445,TP,32.2837099999997,21,9,1.2907107888703306,NSXUSD
-1.0,-1.13296446037259,SL,11.28121000000101,15,10,1.1009227045832493,NSXUSD
2.0,1.9180393706079282,TP,18.301469999998517,15,13,1.2645817714470002,NSXUSD
-1.0,-1.0349499062993,SL,42.91857000000164,18,16,1.1383384585025802,NSXUSD
-1.0,-1.0349499062993,SL,42.91857000000164,21,16,1.1383384585025802,NSXUSD
-1.0,-1.0594684472312654,SL,25.22346000000107,18,3,2.5102116369470022,NSXUSD
-1.0,-1.0900292054742518,SL,16.661260000000766,21,5,1.9590304355750048,NSXUSD
-1.0,-1.0356154105507083,SL,42.1166000000012,17,16,1.3479378119078007,NSXUSD
-1.0,-1.0356154105507083,SL,42.1166000000012,15,16,1.3479378119078007,NSXUSD
-1.0,-1.0356154105507083,SL,42.1166000000012,17,16,1.3479378119078007,NSXUSD
2.0,1.8590858618026693,TP,10.644779999998718,15,6,1.8491114701131004,NSXUSD
-1.0,-1.0793231094658917,SL,18.909999999999854,17,9,1.7703224308559256,NSXUSD
-1.0,-1.1315331415287904,SL,11.40396999999939,21,1,1.0218611111111184,NSXUSD
-1.0,-1.0389536832914945,SL,38.50726999999824,15,4,4.90278654878449,NSXUSD
-1.0,-1.0331255112370579,SL,45.282319999998435,15,7,2.0601667066274114,NSXUSD
-1.0,-1.0331255112370579,SL,45.282319999998435,17,7,2.0601667066274114,NSXUSD
-1.0,-1.0355541734199825,SL,42.189140000002226,10,8,1.1153234662601827,NSXUSD
-1.0,-1.0719435847186085,SL,20.849669999999605,17,1,2.213493500082176,NSXUSD
-1.0,-1.0298343240317869,SL,50.27765999999974,17,10,2.5590671694778364,NSXUSD
-1.0,-1.0298343240317869,SL,50.27765999999974,10,10,2.5590671694778364,NSXUSD
-1.0,-1.0494235077313188,SL,30.349930000000313,15,14,1.2130820509008062,NSXUSD
-1.0,-1.0231696802182522,SL,64.73977999999988,15,15,1.186579545454544,NSXUSD
-1.0,-1.0231696802182522,SL,64.73977999999988,21,15,1.186579545454544,NSXUSD
-1.0,-1.0649212375545942,SL,23.104920000001584,17,6,1.1361931766212516,NSXUSD
-1.0,-1.0452169373000855,SL,33.17340999999942,10,6,1.6313149791151516,NSXUSD
-1.0,-1.1390713556583412,SL,10.785829999997077,18,19,1.1179192237251647,NSXUSD
-1.0,-1.1390713556583412,SL,10.785829999997077,21,19,1.1179192237251647,NSXUSD
-1.0,-1.0837581734017716,SL,17.908699999996315,18,20,1.0630037169248743,NSXUSD
-1.0,-1.0837581734017716,SL,17.908699999996315,21,20,1.0630037169248743,NSXUSD
2.0,1.97943197702305,TP,72.92873999999938,18,14,1.4855832986019055,NSXUSD
2.0,1.97943197702305,TP,72.92873999999938,21,14,1.4855832986019055,NSXUSD
2.0,1.97943197702305,TP,72.92873999999938,21,14,1.4855832986019055,NSXUSD
-1.0,-1.0224904584230137,SL,66.69495000000097,21,16,1.3511417303054691,NSXUSD
-1.0,-1.0224904584230137,SL,66.69495000000097,0,16,1.3511417303054691,NSXUSD
2.0,1.8803336298400062,TP,12.534850000000006,0,7,1.4424071629863682,NSXUSD
2.0,1.951697914895591,TP,31.054560000000492,10,13,1.2092124957751715,NSXUSD
-1.0,-1.0179247318997855,SL,83.68325999999797,16,16,1.21671834998016,NSXUSD
-1.0,-1.103984477197265,SL,14.4252299999971,16,1,2.034763216581483,NSXUSD
-1.0,-1.0756048387096768,SL,19.840000000000146,9,3,1.7697157394095027,NSXUSD
-1.0,-1.0357456482652045,SL,41.96314999999959,0,12,3.4932903225805925,NSXUSD
2.0,1.9679712612532976,TP,46.832940000000235,4,15,1.3810964739868405,NSXUSD
2.0,1.9193346723777702,TP,18.5953499999996,21,5,2.3084471810661533,NSXUSD
-1.0,-1.0637586759618316,SL,23.526209999999992,19,2,1.0781349888480065,NSXUSD
-1.0,-1.025171721483963,SL,59.59068000000116,15,9,1.5831137172222831,NSXUSD
-1.0,-1.0198924930107722,SL,75.40533000000141,15,13,2.653984637541977,NSXUSD
-1.0,-1.0360444095961747,SL,41.61533000000054,10,12,1.1260768540343964,NSXUSD
2.0,1.9884321927141169,TP,129.67021000000022,15,15,1.5720793009489804,NSXUSD
2.0,1.9884321927141169,TP,129.67021000000022,10,15,1.5720793009489804,NSXUSD
-1.0,-1.0249910115661731,SL,60.02158000000054,19,16,1.0229454497424422,NSXUSD
-1.0,-1.0249910115661731,SL,60.02158000000054,0,16,1.0229454497424422,NSXUSD
-1.0,-1.0249910115661731,SL,60.02158000000054,3,16,1.0229454497424422,NSXUSD
-1.0,-1.01398907658292,SL,107.22652000000016,19,17,1.2856192412478,NSXUSD
-1.0,-1.01398907658292,SL,107.22652000000016,0,17,1.2856192412478,NSXUSD
-1.0,-1.01398907658292,SL,107.22652000000016,3,17,1.2856192412478,NSXUSD
-1.0,-1.075482180166904,SL,19.872240000000602,2,1,1.4892667967660265,NSXUSD
-1.0,-1.049226907821634,SL,30.47113999999783,16,1,2.2835703001579275,NSXUSD
-1.0,-1.09655212366395,SL,15.535650000001624,16,2,1.0459582994177212,NSXUSD
-1.0,-1.0516272211751458,SL,29.054439999999886,2,6,1.9002473541218547,NSXUSD
-1.0,-1.0307943083906286,SL,48.710299999998824,21,9,1.262595419847329,NSXUSD
2.0,1.9760003686343368,TP,62.500959999997576,21,15,1.0949833538807545,NSXUSD
-1.0,-1.035954952758787,SL,41.71887000000061,21,1,2.3426696375727003,NSXUSD
-1.0,-1.031993795763126,SL,46.88408999999956,21,9,1.3653179503845758,NSXUSD
2.0,1.9550452020493423,TP,33.36685000000216,16,11,4.398471660332327,NSXUSD
0.12575960849909662,0.0992246120229438,fuera,56.52911999999924,14,16,1.1067264682855131,NSXUSD
