dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dist_niv,dist_niv_R,sitio,dist_obj,atrae_contra,atrae_favor,cuerpo,cuerpo_pct,mecha_arriba,mecha_abajo,mecha_niv,mecha_niv_R,dentro,exceso,rango_asia,atr,dsem,R,motivo,rr,neto,ts,mecha_rechazo,ac,limpio,R240,M240,R360,M360,min_tp,min_sl,prim_sl,prim_tp
2022-02-18,158918,158979,-1,1.13707,1.13746,1.1362900000000002,3.899999999998904,8,1.100000000000545,0.282051282051501,0.9219858156028056,7.799999999997809,2.2307692307696687,5.179487179488975,2.40000000000018,0.7058823529412149,0.0,0.2941176470587851,1.7999999999984695,0.4615384615381988,1,0.0999999999984346,14.100000000001334,2.15833333333341,4,-1.0,SL,2.0,-1.307692307692394,2022-02-18,0.0,2.2307692307696687,1,-1.0,SL,-1.0,SL,140.0,51.0,51.0,
2022-02-21,159213,159267,-1,1.1377,1.13817,1.13676,4.699999999999704,9,7.399999999999629,1.574468085106403,1.130742049469958,9.399999999999409,inf,11.000000000000473,2.9999999999996696,0.6666666666665022,0.0444444444447295,0.2888888888887683,20.899999999999253,4.4468085106384185,0,10.200000000000207,56.59999999999998,3.8083333333332097,0,2.0,TP,2.0,1.744680851063814,2022-02-21,0.0444444444447295,99.0,0,2.0,TP,2.0,TP,6.0,,,6.0
2022-02-22,159551,159555,-1,1.13493,1.13558,1.13363,6.500000000000394,13,29.600000000000737,4.553846153845991,1.93375394321772,13.000000000000789,6.338461538461003,0.0461538461538041,5.100000000000104,0.7083333333332947,0.0833333333332562,0.2083333333334489,35.70000000000073,5.492307692307471,0,34.19999999999978,31.69999999999895,6.4416666666665865,1,-0.2461538461537357,cierre,2.0,-0.4307692307691092,2022-02-22,0.0833333333332562,6.338461538461003,0,2.0,TP,2.0,TP,118.0,,,118.0
2022-02-23,159785,159843,-1,1.13364,1.13432,1.13228,6.800000000000139,9,2.2999999999995246,0.3382352941175702,0.8776595744681027,13.60000000000028,2.573529411764533,2.117647058823318,4.500000000000615,0.9574468085108292,0.0,0.0425531914891707,3.99999999999956,0.5882352941175703,1,1.100000000000545,18.799999999998818,3.537500000000045,2,-1.0,SL,2.0,-1.1764705882352904,2022-02-23,0.0,2.573529411764533,1,-1.0,SL,-1.0,SL,430.0,35.0,35.0,
2022-02-24,160109,160130,1,1.11779,1.11674,1.13086,10.499999999999954,12,30.39999999999932,2.8952380952380428,-0.303090727816544,130.69999999999914,inf,11.733333333333276,4.60000000000127,0.4946236559141813,0.2365591397848563,0.2688172043009623,39.89999999999938,3.7999999999999576,0,33.199999999999896,100.29999999999984,9.941666666666665,3,-1.0,SL,12.44761904761902,-1.1142857142857148,2022-02-24,0.2688172043009623,99.0,0,-1.0,SL,-1.0,SL,,2.0,2.0,
2022-02-25,160366,160416,1,1.11783,1.11734,1.12285,4.900000000001015,9,8.099999999999774,1.6530612244894074,-0.1923990498812378,50.19999999999802,4.734693877550243,8.75510204081432,2.40000000000018,0.3243243243243648,0.1756756756756351,0.5,14.199999999999768,2.897959183672822,0,9.20000000000032,42.099999999998246,7.216666666666668,4,-1.0,SL,10.244897959181149,-1.244897959183623,2022-02-25,0.5,4.734693877550243,0,-1.0,SL,-1.0,SL,244.0,3.0,3.0,
2022-02-28,160689,160704,-1,1.12027,1.12089,1.1190300000000004,6.199999999998429,12,8.300000000001084,1.338709677419869,1.1586998087954297,12.399999999996858,inf,7.193548387098807,4.899999999998794,0.563218390804363,0.4022988505747273,0.0344827586209096,16.700000000000603,2.693548387097554,0,12.900000000000134,52.30000000000068,8.020833333333329,0,2.0,TP,2.0,1.806451612903177,2022-02-28,0.4022988505747273,99.0,0,2.0,TP,2.0,TP,10.0,118.0,,10.0
2022-03-01,160945,160992,-1,1.12201,1.12279,1.12045,7.800000000000029,10,0.1999999999990898,0.0256410256409088,1.0068259385665217,15.600000000000058,1.538461538461648,5.256410256410227,6.6000000000010495,0.6947368421055313,0.2947368421051574,0.0105263157893113,9.5999999999985,1.2307692307690337,0,2.9999999999996696,29.300000000000992,6.175000000000022,1,-1.0,SL,2.0,-1.1538461538461533,2022-03-01,0.2947368421051574,1.538461538461648,0,-1.0,SL,-1.0,SL,32.0,17.0,17.0,
2022-03-02,161251,161279,1,1.10947,1.10871,1.11355,7.599999999998719,11,1.80000000000069,0.2368421052632886,-0.0461538461538636,40.80000000000084,0.6710526315790742,8.065789473685529,3.5999999999991594,0.6101694915254173,0.1694915254237479,0.2203389830508347,9.799999999999809,1.2894736842107186,0,3.1000000000003247,39.00000000000014,9.19583333333344,2,-1.0,SL,5.368421052632594,-1.157894736842132,2022-03-02,0.2203389830508347,0.6710526315790742,0,-1.0,SL,-1.0,SL,354.0,63.0,63.0,
2022-03-03,161555,161567,1,1.10866,1.10842,1.11215,2.40000000000018,12,3.4000000000000696,1.4166666666665897,-0.1079365079365106,34.89999999999993,11.583333333332485,13.583333333332485,1.4999999999987246,0.4687499999997832,0.2812499999998699,0.2500000000003469,7.299999999998974,3.0416666666660115,0,3.5000000000007248,31.49999999999986,3.866666666667018,3,-1.0,SL,14.541666666665549,-1.4999999999999625,2022-03-03,0.2500000000003469,11.583333333332485,0,-1.0,SL,-1.0,SL,,55.0,55.0,
2022-03-04,161832,161855,1,1.10021,1.0999,1.10677,3.0999999999981043,12,7.900000000000684,2.5483870967759725,-0.136915077989612,65.60000000000122,inf,10.096774193554811,0.99999999999989,0.1265822784810233,0.5569620253165589,0.3164556962024178,11.399999999999189,3.677419354840697,0,8.699999999999264,57.70000000000053,5.71666666666674,4,-1.0,SL,21.161290322593977,-1.3870967741937852,2022-03-04,0.3164556962024178,99.0,0,-1.0,SL,-1.0,SL,,7.0,7.0,
2022-03-07,162115,162143,1,1.08192,1.08049,1.09256,14.300000000000423,11,2.100000000000435,0.1468531468531729,-0.0201342281879237,106.39999999999982,inf,7.04195804195785,11.2000000000001,0.9333333333334444,0.0499999999999629,0.0166666666665926,15.400000000000968,1.0769230769231128,0,4.100000000000215,104.2999999999994,8.754166666666285,0,4.755244755244557,cierre,7.440559440559208,4.671328671328475,2022-03-07,0.0166666666665926,99.0,0,7.440559440559208,TP,7.440559440559208,TP,224.0,,,224.0
2022-03-08,162378,162431,-1,1.09123,1.09226,1.0891699999999995,10.300000000000864,9,27.599999999998737,2.6796116504850893,1.770949720670326,20.600000000001728,1.262135922330068,6.485436893203358,5.20000000000076,0.5252525252525774,0.3838383838384133,0.0909090909090093,36.89999999999971,3.582524271844332,0,32.399999999999096,35.80000000000138,9.820833333333647,1,2.0,TP,2.0,1.8834951456310776,2022-03-08,0.3838383838384133,1.262135922330068,0,2.0000000000002154,TP,2.0000000000002154,TP,16.0,337.0,,16.0
2022-03-09,162690,162719,-1,1.09879,1.09923,1.09791,4.39999999999996,11,58.30000000000002,13.250000000000126,2.472222222222236,8.799999999999919,inf,6.749999999999874,3.300000000001635,0.5238095238098595,0.2222222222219481,0.2539682539681924,62.99999999999972,14.318181818181888,0,58.20000000000158,39.59999999999963,7.975000000000157,2,2.0,TP,2.0,1.7272727272727249,2022-03-09,0.2222222222219481,99.0,0,2.0,TP,2.0,TP,18.0,158.0,,18.0
2022-03-10,162975,163007,1,1.10353,1.10305,1.1078,4.799999999998139,11,6.200000000000649,1.291666666667303,-0.1698630136986511,42.69999999999996,8.895833333336775,12.458333333338365,2.0999999999982144,0.3333333333330984,0.349206349206573,0.3174603174603286,10.299999999998644,2.145833333333883,0,6.399999999999739,36.49999999999931,11.67083333333328,3,-1.0,SL,8.895833333336775,-1.2500000000000968,2022-03-10,0.3174603174603286,8.895833333336775,0,-1.0,SL,-1.0,SL,146.0,20.0,20.0,
2022-03-11,163240,163295,1,1.09816,1.09703,1.10188,11.300000000000754,9,1.2000000000012,0.1061946902655858,0.0312500000000307,37.199999999999456,0.4955752212390076,3.884955752212037,8.900000000000574,0.7946428571430589,0.1339285714284829,0.0714285714284581,9.099999999999664,0.8053097345131909,1,6.599999999998829,38.40000000000065,6.062499999999933,4,-1.0,SL,3.2920353982298205,-1.1061946902654796,2022-03-11,0.0714285714284581,0.4955752212390076,0,-1.0,SL,-1.0,SL,181.0,15.0,15.0,
2022-03-14,163564,163607,-1,1.09718,1.09789,1.09576,7.099999999999884,10,31.400000000001427,4.422535211267879,1.786967418546414,14.199999999999768,inf,4.6619718309861975,6.299999999999084,0.9264705882351404,0.0441176470587851,0.0294117647060744,38.000000000000256,5.3521126760564615,0,32.40000000000131,39.89999999999938,6.624999999999825,0,2.0,TP,2.0,1.830985915492955,2022-03-14,0.0441176470587851,99.0,0,2.0,TP,2.0,TP,61.0,314.0,,61.0
2022-03-16,164132,164183,-1,1.09831,1.0987,1.0975299999999997,3.900000000001125,9,0.99999999999989,0.2564102564101542,1.0369003690036862,7.80000000000225,4.230769230768399,2.3846153846143774,2.100000000000435,0.5250000000001666,0.4250000000000555,0.0499999999997779,7.300000000001194,1.8717948717946384,0,2.60000000000149,27.099999999999905,8.154166666666702,2,-1.0,SL,2.0,-1.307692307692219,2022-03-16,0.4250000000000555,4.230769230768399,0,-1.0,SL,-1.0,SL,,13.0,13.0,
2022-03-17,164408,164471,-1,1.10538,1.10587,1.1044000000000005,4.899999999998794,8,1.500000000000945,0.30612244897986,1.0465838509317062,9.799999999997588,inf,1.4693877551025123,3.5000000000007248,0.4430379746835977,0.0632911392403533,0.493670886076049,7.600000000000939,1.5510204081638388,0,4.20000000000087,32.2,6.300000000000009,3,2.0,TP,2.0,1.7551020408162663,2022-03-17,0.0632911392403533,99.0,0,1.9999999999995468,TP,1.9999999999995468,TP,27.0,196.0,,27.0
2022-03-18,164736,164759,1,1.10267,1.10198,1.11186,6.900000000000794,12,44.50000000000065,6.449275362318192,-0.9388185654008644,91.9000000000003,0.5507246376811641,5.869565217390464,4.299999999999304,0.7818181818182993,0.0909090909089074,0.1272727272727933,50.40000000000156,7.304347826086341,0,46.90000000000083,47.39999999999967,5.120833333333482,4,-1.0,SL,13.318840579708658,-1.1739130434782408,2022-03-18,0.1272727272727933,0.5507246376811641,0,-1.0,SL,-1.0,SL,,13.0,13.0,
2022-03-21,164979,165047,-1,1.10574,1.10635,1.10452,6.099999999999994,8,1.5999999999993797,0.2622950819671116,1.074766355140157,12.199999999999989,0.1639344262294902,2.72131147540983,1.2000000000012,0.2068965517243359,0.7068965517241446,0.0862068965515195,6.900000000000794,1.131147540983738,0,2.40000000000018,21.400000000000308,5.04166666666648,0,-1.0,SL,2.0,-1.19672131147541,2022-03-21,0.7068965517241446,0.1639344262294902,0,-1.0,SL,-1.0,SL,160.0,49.0,49.0,
2022-03-23,165566,165623,1,1.10165,1.10089,1.10397,7.600000000000939,9,1.99999999999978,0.2631578947367806,0.0793650793650751,23.199999999998777,0.6842105263158048,3.447368421052293,3.5000000000007248,0.6481481481483005,0.0370370370368695,0.31481481481483,4.60000000000127,0.6052631578948291,1,0.9000000000014552,25.19999999999856,4.662500000000106,2,-1.0,SL,3.0526315789468303,-1.1578947368420858,2022-03-23,0.31481481481483,0.6842105263158048,0,-1.0,SL,-1.0,SL,,22.0,22.0,
2022-03-25,166141,166197,1,1.1009,1.09995,1.10376,9.500000000000064,9,5.800000000000249,0.6105263157894958,0.1686046511627925,28.600000000000847,0.8315789473684875,0.4631578947368347,7.800000000000029,0.9069767441861968,0.0348837209302085,0.0581395348835948,2.6999999999999247,0.2842105263157796,1,1.99999999999978,34.40000000000109,4.795833333333388,4,-1.0,SL,3.0105263157895426,-1.1263157894736833,2022-03-25,0.0581395348835948,0.8315789473684875,0,-1.0,SL,-1.0,SL,,222.0,222.0,
2022-03-28,166416,166449,-1,1.09719,1.09892,1.0937300000000003,17.299999999997873,11,12.499999999999734,0.7225433526012295,0.6851385390428302,34.599999999995745,0.4797687861271609,inf,14.899999999999912,0.993333333333437,0.006666666666563,0.0,6.099999999999994,0.3526011560694072,1,1.0999999999983243,39.70000000000029,7.899999999999759,0,-1.0,SL,2.0,-1.0693641618497196,2022-03-28,0.006666666666563,0.4797687861271609,0,-1.0,SL,-1.0,SL,,21.0,21.0,
2022-03-29,166678,166736,-1,1.10017,1.10079,1.0989300000000004,6.199999999998429,9,3.900000000001125,0.629032258064857,1.135416666666706,12.399999999996858,inf,0.354838709677685,2.40000000000018,0.827586206896895,0.0344827586201616,0.1379310344829434,9.099999999999664,1.4677419354841887,0,5.5000000000005045,28.799999999999937,4.287500000000333,1,-1.0,SL,2.0,-1.193548387096823,2022-03-29,0.0344827586201616,99.0,0,-1.0,SL,-1.0,SL,102.0,14.0,14.0,
2022-03-30,166977,167024,-1,1.11198,1.11305,1.1098399999999995,10.700000000001264,10,1.40000000000029,0.1308411214953387,0.9605633802816812,21.400000000002528,1.6074766355137762,1.6168224299063598,8.300000000001084,0.4391534391535088,0.2592592592592027,0.3015873015872885,11.799999999999589,1.1028037383175884,1,2.500000000000835,35.49999999999942,6.2458333333333576,2,-1.0,SL,2.0,-1.112149532710267,2022-03-30,0.2592592592592027,1.6074766355137762,0,-1.0,SL,-1.0,SL,,5.0,5.0,
2022-03-31,167276,167312,1,1.11294,1.11156,1.11848,13.799999999999368,10,26.599999999998847,1.9275362318840623,-0.9236111111110732,55.39999999999878,1.2753623188406265,2.3260869565217988,9.700000000001374,0.9326923076925028,0.0480769230768142,0.019230769230683,39.39999999999832,2.855072463768125,0,33.49999999999964,28.799999999999937,7.1291666666666496,3,-1.0,SL,4.014492753623284,-1.0869565217391344,2022-03-31,0.019230769230683,1.2753623188406265,0,-1.0,SL,-1.0,SL,,47.0,47.0,
2022-04-01,167536,167598,1,1.10562,1.10522,1.1076,3.99999999999956,8,3.2999999999994145,0.8249999999999444,-0.1999999999999731,19.799999999998708,inf,1.1499999999998889,1.7000000000000348,0.7727272727276856,0.0454545454538573,0.181818181818457,7.299999999998974,1.8249999999999444,0,4.500000000000615,16.499999999999293,4.187499999999862,4,-1.0,SL,4.950000000000222,-1.3000000000000331,2022-04-01,0.181818181818457,99.0,0,-1.0,SL,-1.0,SL,,35.0,35.0,
2022-04-04,167833,167886,1,1.10337,1.10313,1.10544,2.40000000000018,9,4.20000000000087,1.7500000000002314,-0.2545454545455181,20.700000000000163,1.4999999999995377,3.6666666666663583,1.1999999999989797,0.315789473683903,0.5789473684212679,0.1052631578948291,5.800000000000249,2.4166666666665897,0,4.300000000001525,16.499999999999293,4.2749999999996025,0,-1.0,SL,8.624999999999421,-1.4999999999999625,2022-04-04,0.1052631578948291,1.4999999999995377,0,-1.0,SL,-1.0,SL,,2.0,2.0,
2022-04-05,168130,168174,-1,1.09781,1.09859,1.09625,7.800000000000029,10,1.5999999999993797,0.2051282051281248,0.9096045197740376,15.600000000000058,2.294871794871733,2.2820512820511363,5.9000000000009045,0.8939393939393888,0.0606060606061115,0.0454545454544995,5.20000000000076,0.6666666666667616,1,0.9000000000014552,17.699999999998273,5.624999999999935,1,2.0,TP,2.0,1.8461538461538467,2022-04-05,0.0606060606061115,2.294871794871733,0,2.0,TP,2.0,TP,28.0,,,28.0
2022-04-06,168395,168461,1,1.08826,1.08762,1.09081,6.399999999999739,8,0.700000000000145,0.1093750000000271,-0.0282258064516183,25.50000000000052,inf,2.718750000000228,2.80000000000058,1.0,0.0,0.0,6.800000000000139,1.062500000000065,0,2.900000000001235,24.800000000000377,3.0291666666664345,2,3.984375000000244,TP,3.984375000000244,3.796875000000236,2022-04-06,0.0,99.0,0,3.984375000000244,TP,3.984375000000244,TP,117.0,,,117.0
2022-04-07,168707,168749,1,1.08837,1.08781,1.09202,5.60000000000116,10,10.7999999999997,1.928571428570976,-0.4202334630350141,36.49999999999931,0.8928571428572561,7.749999999998414,0.9000000000014552,0.2571428571432196,0.5428571428567803,0.2,15.400000000000968,2.7499999999996034,0,11.900000000000244,25.69999999999961,5.654166666666516,3,-1.0,SL,6.51785714285567,-1.21428571428567,2022-04-07,0.2,0.8928571428572561,0,-1.0,SL,-1.0,SL,192.0,23.0,23.0,
2022-04-12,169553,169611,1,1.08616,1.08527,1.08873,8.900000000000574,9,4.899999999998794,0.550561797752638,-0.2355769230768558,25.69999999999961,inf,1.247191011235812,6.500000000000394,0.7065217391304531,0.0978260869564351,0.1956521739131116,13.199999999999878,1.483146067415621,0,6.199999999998429,20.80000000000081,4.291666666666287,1,0.0786516853932696,cierre,2.8876404494379724,-0.0561797752808789,2022-04-12,0.1956521739131116,99.0,0,0.4606741573033652,cierre,-1.0,SL,334.0,316.0,316.0,
2022-04-14,170122,170185,-1,1.09175,1.09243,1.09039,6.800000000000139,8,0.5000000000010552,0.0735294117648595,0.9858757062146598,13.60000000000028,inf,3.4264705882351403,4.80000000000036,0.905660377358696,0.0943396226413039,0.0,5.299999999999194,0.7794117647057479,1,4.299999999999304,35.400000000000986,3.14999999999982,3,2.0,TP,2.0,1.8235294117647096,2022-04-14,0.0943396226413039,99.0,1,2.0,TP,2.0,TP,47.0,,,47.0
2022-04-19,171018,171049,-1,1.07982,1.08071,1.07804,8.900000000000574,11,10.300000000000864,1.1573033707865392,1.3828996282528403,17.80000000000115,1.71910112359543,1.6966292134829246,4.39999999999996,0.709677419355012,0.0322580645159904,0.2580645161289976,18.20000000000155,2.044943820224761,0,14.500000000001734,26.89999999999859,5.937499999999854,1,0.28089887640457,cierre,2.0,0.1460674157304214,2022-04-19,0.0322580645159904,1.71910112359543,0,0.6516853932584129,cierre,-1.0,SL,,260.0,260.0,
2022-04-20,171304,171337,-1,1.0835,1.08442,1.0816599999999998,9.20000000000032,11,12.399999999999078,1.3478260869563747,1.319587628865947,18.40000000000064,inf,2.2282608695650152,7.4000000000018495,1.0,0.0,0.0,20.599999999999508,2.2391304347824774,0,16.499999999999293,38.800000000001056,5.170833333333347,2,-1.0,SL,2.0,-1.1304347826086911,2022-04-20,0.0,99.0,0,-1.0,SL,-1.0,SL,,22.0,22.0,
2022-04-21,171578,171625,-1,1.092,1.09333,1.0893400000000004,13.299999999998311,10,65.60000000000122,4.932330827068386,3.116129032258185,26.599999999996623,inf,3.984962406015605,6.999999999999229,0.8536585365854583,0.1463414634145416,0.0,81.80000000000075,6.150375939850461,0,72.49999999999979,30.999999999998806,8.775000000000032,3,2.0,TP,2.0,1.909774436090214,2022-04-21,0.1463414634145416,99.0,0,2.0,TP,2.0,TP,182.0,,,182.0
2022-04-22,171886,171913,1,1.08025,1.07973,1.08515,5.199999999998539,11,28.300000000001106,5.442307692309433,-1.3671497584541488,49.00000000000127,inf,4.019230769232181,3.799999999998249,0.6666666666661473,0.2807017543861562,0.0526315789476964,32.49999999999975,6.250000000001708,0,29.000000000001247,20.700000000000163,6.466666666666843,4,-1.0,SL,9.423076923079812,-1.2307692307692957,2022-04-22,0.0526315789476964,99.0,0,-1.0,SL,-1.0,SL,,6.0,6.0,
2022-04-25,172138,172200,1,1.07254,1.07148,1.08153,10.600000000000607,8,42.89999999999905,4.047169811320432,-0.9127659574467596,89.90000000000053,inf,6.735849056603315,3.20000000000098,0.4324324324325865,0.5675675675674134,0.0,61.59999999999943,5.8113207547165935,0,45.29999999999923,47.000000000001485,7.649999999999879,0,-1.0,SL,8.481132075471262,-1.1132075471698049,2022-04-25,0.0,99.0,0,-1.0,SL,-1.0,SL,,9.0,9.0,
2022-04-26,172442,172488,1,1.06773,1.06715,1.07386,5.800000000000249,10,29.59999999999852,5.103448275861593,-0.9337539432175844,61.299999999999685,inf,3.327586206896387,1.7000000000000348,0.1847826086956495,0.8043478260868883,0.0108695652174621,34.39999999999888,5.931034482758172,0,30.89999999999815,31.70000000000117,7.87500000000015,1,-1.0,SL,10.568965517240873,-1.206896551724129,2022-04-26,0.0108695652174621,99.0,0,-1.0,SL,-1.0,SL,,229.0,229.0,
2022-04-27,172709,172776,1,1.0629,1.06246,1.06546,4.39999999999996,8,4.60000000000127,1.0454545454548436,-0.2190476190476804,25.600000000001177,inf,1.5000000000002522,1.4999999999987246,0.192307692307528,0.717948717948864,0.089743589743608,12.900000000000134,2.931818181818239,0,5.9000000000009045,20.999999999999908,4.250000000000179,2,-1.0,SL,5.818181818182139,-1.2727272727272751,2022-04-27,0.089743589743608,99.0,0,-1.0,SL,-1.0,SL,,4.0,4.0,
2022-04-29,173291,173350,-1,1.05389,1.05478,1.05211,8.900000000000574,9,2.9999999999996696,0.3370786516853344,0.94094488188977,17.80000000000115,2.898876404494225,0.8651685393257166,4.900000000001015,0.5833333333334876,0.1904761904761275,0.2261904761903849,4.900000000001015,0.5505617977528875,1,1.5999999999993797,50.79999999999973,5.262499999999781,4,-1.0,SL,2.0,-1.1348314606741483,2022-04-29,0.1904761904761275,2.898876404494225,0,-1.0,SL,-1.0,SL,326.0,8.0,8.0,
