conf,ses,clave,lado,t,tent,ent,stop,rgo,obj,gano,rgoP,cpc,Rb,Rn
C2,londres,hi,-1,2020-01-24 09:40:00,2020-01-24 08:40:00,1.10517,1.10564,0.00046999999999997044,1.10423,1,4.699999999999704,30.42553191489553,2.0,1.6957446808510448
C1,londres,lo,1,2020-01-24 08:35:00,2020-01-24 07:35:00,1.10453,1.10426,0.00026999999999999247,1.10507,1,2.6999999999999247,52.96296296296444,2.0,1.4703703703703557
C2,londres,lo,1,2020-01-24 08:40:00,2020-01-24 07:40:00,1.10453,1.10426,0.00026999999999999247,1.10507,1,2.6999999999999247,52.96296296296444,2.0,1.4703703703703557
C1,londres,lo,1,2020-01-24 09:55:00,2020-01-24 08:55:00,1.10469,1.10444,0.00024999999999986144,1.1051899999999997,0,2.4999999999986144,57.2000000000317,-1.0,-1.5720000000003171
C2,londres,lo,1,2020-01-24 10:05:00,2020-01-24 09:05:00,1.10487,1.10444,0.00042999999999993044,1.1057299999999999,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C1,londres,lo,1,2020-01-24 10:00:00,2020-01-24 09:00:00,1.10456,1.10424,0.00031999999999987594,1.1051999999999997,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C2,londres,lo,1,2020-01-24 10:05:00,2020-01-24 09:05:00,1.10476,1.10424,0.0005199999999998539,1.1057999999999997,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C1,londres,lo,1,2020-01-24 10:30:00,2020-01-24 09:30:00,1.10464,1.10434,0.00029999999999996696,1.10524,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,londres,hi,-1,2020-01-27 08:25:00,2020-01-27 07:25:00,1.10354,1.10367,0.00012999999999996348,1.10328,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,londres,hi,-1,2020-01-27 08:30:00,2020-01-27 07:30:00,1.10337,1.10367,0.00029999999999996696,1.10277,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,londres,hi,-1,2020-01-27 08:40:00,2020-01-27 07:40:00,1.1035,1.10375,0.0002500000000000835,1.1029999999999998,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C2,londres,hi,-1,2020-01-27 08:55:00,2020-01-27 07:55:00,1.10345,1.10375,0.00029999999999996696,1.10285,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C1,londres,hi,-1,2020-01-27 08:50:00,2020-01-27 07:50:00,1.10354,1.10371,0.00017000000000000348,1.1032,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C2,londres,hi,-1,2020-01-27 08:55:00,2020-01-27 07:55:00,1.10348,1.10371,0.00022999999999995246,1.1030200000000001,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C1,londres,hi,-1,2020-01-27 08:55:00,2020-01-27 07:55:00,1.10345,1.10364,0.00018999999999991246,1.1030700000000002,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C2,londres,hi,-1,2020-01-27 09:00:00,2020-01-27 08:00:00,1.10345,1.10364,0.00018999999999991246,1.1030700000000002,1,1.8999999999991246,75.26315789477152,2.0,1.2473684210522848
C1,londres,hi,-1,2020-01-27 09:00:00,2020-01-27 08:00:00,1.10339,1.10375,0.00035999999999991594,1.1026700000000003,1,3.5999999999991594,39.722222222231494,2.0,1.602777777777685
C2,londres,hi,-1,2020-01-27 09:05:00,2020-01-27 08:05:00,1.10328,1.10375,0.00046999999999997044,1.10234,1,4.699999999999704,30.42553191489553,2.0,1.6957446808510448
C1,londres,lo,1,2020-01-27 11:40:00,2020-01-27 10:40:00,1.10249,1.10151,0.0009799999999999809,1.10445,0,9.799999999999809,14.591836734694162,-1.0,-1.1459183673469415
C2,londres,lo,1,2020-01-27 11:45:00,2020-01-27 10:45:00,1.10251,1.10151,0.001000000000000112,1.1045100000000003,0,10.000000000001119,14.2999999999984,-1.0,-1.142999999999984
C1,londres,lo,1,2020-01-27 11:45:00,2020-01-27 10:45:00,1.10259,1.10235,0.00024000000000001798,1.10307,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C2,londres,lo,1,2020-01-27 11:50:00,2020-01-27 10:50:00,1.10277,1.10235,0.00042000000000008697,1.1036100000000002,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,londres,lo,1,2020-01-27 12:00:00,2020-01-27 11:00:00,1.10262,1.10238,0.00024000000000001798,1.1031,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C1,londres,lo,1,2020-01-27 12:15:00,2020-01-27 11:15:00,1.10246,1.10231,0.0001500000000000945,1.1027600000000002,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,londres,lo,1,2020-01-27 12:20:00,2020-01-27 11:20:00,1.10247,1.10231,0.00016000000000016001,1.1027900000000004,0,1.6000000000016001,89.37499999991061,-1.0,-1.893749999999106
C1,londres,lo,1,2020-01-28 08:05:00,2020-01-28 07:05:00,1.10178,1.10157,0.00021000000000004349,1.1022,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,londres,lo,1,2020-01-28 08:40:00,2020-01-28 07:40:00,1.10184,1.10157,0.00026999999999999247,1.10238,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C1,londres,lo,1,2020-01-28 08:40:00,2020-01-28 07:40:00,1.10179,1.10141,0.00038000000000004697,1.1025500000000001,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C2,londres,lo,1,2020-01-28 09:00:00,2020-01-28 08:00:00,1.10189,1.10141,0.00048000000000003595,1.10285,0,4.8000000000003595,29.791666666664437,-1.0,-1.2979166666666444
C1,londres,lo,1,2020-01-28 08:50:00,2020-01-28 07:50:00,1.10178,1.1017,8.000000000008001e-05,1.1019400000000001,0,0.8000000000008001,178.74999999982123,-1.0,-2.787499999998212
C2,londres,lo,1,2020-01-28 09:00:00,2020-01-28 08:00:00,1.10181,1.1017,0.0001100000000000545,1.10203,0,1.100000000000545,129.9999999999356,-1.0,-2.299999999999356
C1,londres,lo,1,2020-01-28 09:00:00,2020-01-28 08:00:00,1.10204,1.10159,0.0004499999999998394,1.1029399999999996,0,4.499999999998394,31.77777777778912,-1.0,-1.3177777777778912
C2,londres,lo,1,2020-01-28 09:05:00,2020-01-28 08:05:00,1.10205,1.10159,0.00045999999999990493,1.1029699999999998,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C1,londres,lo,1,2020-01-28 09:15:00,2020-01-28 08:15:00,1.1018,1.1017,9.999999999998899e-05,1.1019999999999999,0,0.9999999999998899,143.00000000001575,-1.0,-2.4300000000001574
C2,londres,lo,1,2020-01-28 10:00:00,2020-01-28 09:00:00,1.10204,1.1017,0.00034000000000000696,1.10272,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,londres,lo,1,2020-01-28 09:55:00,2020-01-28 08:55:00,1.10193,1.10126,0.0006700000000001705,1.1032700000000004,0,6.700000000001705,21.343283582084123,-1.0,-1.2134328358208413
C2,londres,lo,1,2020-01-28 10:00:00,2020-01-28 09:00:00,1.10195,1.10126,0.0006900000000000794,1.1033300000000001,0,6.900000000000794,20.724637681157034,-1.0,-1.2072463768115704
C1,londres,lo,1,2020-01-28 10:45:00,2020-01-28 09:45:00,1.1019,1.10134,0.000560000000000116,1.1030200000000003,0,5.60000000000116,25.535714285709,-1.0,-1.25535714285709
C2,londres,lo,1,2020-01-28 10:50:00,2020-01-28 09:50:00,1.10192,1.10134,0.0005800000000000249,1.10308,0,5.800000000000249,24.655172413792044,-1.0,-1.2465517241379205
C1,londres,lo,1,2020-01-28 11:00:00,2020-01-28 10:00:00,1.10176,1.10161,0.0001500000000000945,1.1020600000000003,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,londres,lo,1,2020-01-28 11:05:00,2020-01-28 10:05:00,1.1018,1.10161,0.00018999999999991246,1.1021799999999997,1,1.8999999999991246,75.26315789477152,2.0,1.2473684210522848
C1,londres,lo,1,2020-01-28 11:05:00,2020-01-28 10:05:00,1.102,1.10171,0.0002900000000001235,1.1025800000000003,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C2,londres,lo,1,2020-01-28 11:10:00,2020-01-28 10:10:00,1.10209,1.10171,0.00038000000000004697,1.10285,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C1,londres,lo,1,2020-01-28 11:50:00,2020-01-28 10:50:00,1.10185,1.10148,0.00036999999999998145,1.10259,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C2,londres,lo,1,2020-01-28 11:55:00,2020-01-28 10:55:00,1.10188,1.10148,0.00039999999999995595,1.1026799999999999,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C1,londres,hi,-1,2020-01-30 09:35:00,2020-01-30 08:35:00,1.10172,1.10188,0.00015999999999993797,1.1014000000000002,0,1.5999999999993797,89.37500000003465,-1.0,-1.8937500000003464
C2,londres,hi,-1,2020-01-30 09:40:00,2020-01-30 08:40:00,1.1017,1.10188,0.000180000000000069,1.1013399999999998,0,1.80000000000069,79.44444444441399,-1.0,-1.7944444444441399
C1,londres,hi,-1,2020-01-30 09:45:00,2020-01-30 08:45:00,1.10172,1.10183,0.0001100000000000545,1.1015,1,1.100000000000545,129.9999999999356,2.0,0.7000000000006441
C2,londres,hi,-1,2020-01-30 10:00:00,2020-01-30 09:00:00,1.10154,1.10183,0.0002900000000001235,1.1009599999999997,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C1,londres,hi,-1,2020-01-30 10:20:00,2020-01-30 09:20:00,1.10177,1.10212,0.0003500000000000725,1.1010699999999998,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,hi,-1,2020-01-30 10:25:00,2020-01-30 09:25:00,1.1017,1.10212,0.00042000000000008697,1.1008599999999997,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,londres,hi,-1,2020-01-30 10:45:00,2020-01-30 09:45:00,1.10174,1.10191,0.00017000000000000348,1.1014,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C2,londres,hi,-1,2020-01-30 11:10:00,2020-01-30 10:10:00,1.10167,1.10191,0.00024000000000001798,1.10119,0,2.4000000000001798,59.58333333332887,-1.0,-1.5958333333332888
C1,londres,hi,-1,2020-01-30 11:10:00,2020-01-30 10:10:00,1.10167,1.10211,0.00043999999999999595,1.10079,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C2,londres,hi,-1,2020-01-30 11:15:00,2020-01-30 10:15:00,1.10165,1.10211,0.00045999999999990493,1.1007300000000002,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C1,londres,lo,1,2020-01-30 08:20:00,2020-01-30 07:20:00,1.10109,1.10069,0.00039999999999995595,1.1018899999999998,1,3.9999999999995595,35.750000000003936,2.0,1.6424999999999605
C2,londres,lo,1,2020-01-30 08:25:00,2020-01-30 07:25:00,1.10115,1.10069,0.000460000000000127,1.1020700000000003,1,4.60000000000127,31.08695652173055,2.0,1.6891304347826945
C1,londres,lo,1,2020-01-30 08:50:00,2020-01-30 07:50:00,1.10093,1.10087,5.999999999994898e-05,1.1010499999999999,1,0.5999999999994898,238.333333333536,2.0,-0.3833333333353597
C2,londres,lo,1,2020-01-30 08:55:00,2020-01-30 07:55:00,1.10109,1.10087,0.00021999999999988695,1.1015299999999997,1,2.1999999999988695,65.0000000000334,2.0,1.3499999999996661
C1,londres,hi,-1,2020-01-31 10:35:00,2020-01-31 09:35:00,1.10322,1.10341,0.00018999999999991246,1.1028400000000003,1,1.8999999999991246,75.26315789477152,2.0,1.2473684210522848
C2,londres,hi,-1,2020-01-31 10:40:00,2020-01-31 09:40:00,1.10282,1.10341,0.0005900000000000905,1.1016399999999997,0,5.9000000000009045,24.237288135589505,-1.0,-1.242372881355895
C1,londres,lo,1,2020-01-31 08:10:00,2020-01-31 07:10:00,1.10202,1.10168,0.00034000000000000696,1.1027,1,3.4000000000000696,42.0588235294109,2.0,1.579411764705891
C2,londres,lo,1,2020-01-31 08:15:00,2020-01-31 07:15:00,1.10205,1.10168,0.00036999999999998145,1.10279,1,3.6999999999998145,38.648648648650585,2.0,1.6135135135134941
C1,londres,lo,1,2020-02-04 09:05:00,2020-02-04 08:05:00,1.10565,1.10488,0.0007699999999999374,1.10719,0,7.699999999999374,18.571428571430083,-1.0,-1.1857142857143008
C2,londres,lo,1,2020-02-04 09:10:00,2020-02-04 08:10:00,1.10569,1.10488,0.0008099999999999774,1.10731,0,8.099999999999774,17.654320987654813,-1.0,-1.176543209876548
C1,londres,lo,1,2020-02-04 09:10:00,2020-02-04 08:10:00,1.1056,1.10549,0.00010999999999983245,1.1058199999999996,1,1.0999999999983245,130.000000000198,2.0,0.69999999999802
C2,londres,lo,1,2020-02-04 09:55:00,2020-02-04 08:55:00,1.10587,1.10549,0.0003799999999998249,1.1066299999999996,0,3.7999999999982492,37.63157894738576,-1.0,-1.3763157894738576
C1,londres,lo,1,2020-02-04 09:30:00,2020-02-04 08:30:00,1.10569,1.10517,0.000520000000000076,1.1067300000000002,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C2,londres,lo,1,2020-02-04 09:35:00,2020-02-04 08:35:00,1.10569,1.10517,0.000520000000000076,1.1067300000000002,0,5.20000000000076,27.499999999995982,-1.0,-1.27499999999996
C1,londres,lo,1,2020-02-04 09:35:00,2020-02-04 08:35:00,1.10568,1.10547,0.00021000000000004349,1.1061,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,londres,lo,1,2020-02-04 09:55:00,2020-02-04 08:55:00,1.10579,1.10547,0.000320000000000098,1.1064300000000002,0,3.20000000000098,44.687499999986315,-1.0,-1.4468749999998631
C1,londres,lo,1,2020-02-04 09:50:00,2020-02-04 08:50:00,1.1057,1.10524,0.00045999999999990493,1.1066199999999997,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C2,londres,lo,1,2020-02-04 09:55:00,2020-02-04 08:55:00,1.10573,1.10524,0.0004900000000001015,1.1067100000000003,0,4.900000000001015,29.183673469381713,-1.0,-1.291836734693817
C1,londres,lo,1,2020-02-04 10:00:00,2020-02-04 09:00:00,1.10598,1.10541,0.0005699999999999594,1.1071199999999999,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C2,londres,lo,1,2020-02-04 10:05:00,2020-02-04 09:05:00,1.10598,1.10541,0.0005699999999999594,1.1071199999999999,0,5.699999999999594,25.0877192982474,-1.0,-1.250877192982474
C1,londres,lo,1,2020-02-04 10:25:00,2020-02-04 09:25:00,1.10569,1.10543,0.000260000000000149,1.1062100000000004,0,2.60000000000149,54.99999999996848,-1.0,-1.5499999999996847
C2,londres,lo,1,2020-02-04 10:30:00,2020-02-04 09:30:00,1.10571,1.10543,0.000280000000000058,1.10627,0,2.80000000000058,51.071428571418,-1.0,-1.51071428571418
C1,londres,lo,1,2020-02-04 10:30:00,2020-02-04 09:30:00,1.1056,1.1055,9.999999999998899e-05,1.1058,0,0.9999999999998899,143.00000000001575,-1.0,-2.4300000000001574
C2,londres,lo,1,2020-02-04 10:35:00,2020-02-04 09:35:00,1.10579,1.1055,0.0002900000000001235,1.1063700000000003,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C1,londres,lo,1,2020-02-04 10:55:00,2020-02-04 09:55:00,1.10557,1.10528,0.00028999999999990145,1.1061499999999997,0,2.8999999999990145,49.31034482760296,-1.0,-1.4931034482760297
C2,londres,lo,1,2020-02-04 11:10:00,2020-02-04 10:10:00,1.10571,1.10528,0.00042999999999993044,1.1065699999999998,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C1,londres,lo,1,2020-02-04 12:00:00,2020-02-04 11:00:00,1.10572,1.10494,0.0007800000000000029,1.10728,0,7.800000000000029,18.333333333333265,-1.0,-1.1833333333333327
C1,londres,hi,-1,2020-02-05 09:30:00,2020-02-05 08:30:00,1.10452,1.10473,0.00021000000000004349,1.1040999999999999,0,2.100000000000435,68.09523809522399,-1.0,-1.68095238095224
C2,londres,hi,-1,2020-02-05 09:35:00,2020-02-05 08:35:00,1.10446,1.10473,0.00026999999999999247,1.10392,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C1,londres,hi,-1,2020-02-05 09:35:00,2020-02-05 08:35:00,1.10428,1.10463,0.0003500000000000725,1.1035799999999998,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,hi,-1,2020-02-05 09:45:00,2020-02-05 08:45:00,1.1041,1.10463,0.0005299999999999194,1.1030400000000002,1,5.299999999999194,26.9811320754758,2.0,1.730188679245242
C1,londres,hi,-1,2020-02-05 09:45:00,2020-02-05 08:45:00,1.10392,1.10479,0.0008699999999999264,1.1021800000000002,1,8.699999999999264,16.436781609196792,2.0,1.835632183908032
C2,londres,hi,-1,2020-02-05 10:00:00,2020-02-05 09:00:00,1.10386,1.10479,0.0009299999999998754,1.1020000000000003,1,9.299999999998754,15.376344086023567,2.0,1.8462365591397643
C1,londres,hi,-1,2020-02-06 09:05:00,2020-02-06 08:05:00,1.10011,1.10138,0.0012700000000001044,1.0975699999999997,1,12.700000000001044,11.259842519684113,2.0,1.887401574803159
C2,londres,hi,-1,2020-02-06 09:20:00,2020-02-06 08:20:00,1.09996,1.10138,0.0014199999999999768,1.09712,1,14.199999999999768,10.070422535211431,2.0,1.8992957746478858
C1,londres,hi,-1,2020-02-06 09:10:00,2020-02-06 08:10:00,1.1002,1.10027,7.00000000000145e-05,1.10006,0,0.700000000000145,204.285714285672,-1.0,-3.04285714285672
C2,londres,hi,-1,2020-02-06 09:15:00,2020-02-06 08:15:00,1.1001,1.10027,0.00017000000000000348,1.09976,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C1,londres,hi,-1,2020-02-06 09:15:00,2020-02-06 08:15:00,1.10019,1.10032,0.00012999999999996348,1.09993,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,londres,hi,-1,2020-02-06 09:20:00,2020-02-06 08:20:00,1.1001,1.10032,0.00021999999999988695,1.0996600000000003,1,2.1999999999988695,65.0000000000334,2.0,1.3499999999996661
C1,londres,hi,-1,2020-02-06 10:40:00,2020-02-06 09:40:00,1.09999,1.10074,0.0007500000000000284,1.09849,1,7.500000000000284,19.066666666665945,2.0,1.8093333333333406
C2,londres,hi,-1,2020-02-06 10:45:00,2020-02-06 09:45:00,1.09999,1.10074,0.0007500000000000284,1.09849,1,7.500000000000284,19.066666666665945,2.0,1.8093333333333406
C1,londres,hi,-1,2020-02-06 11:45:00,2020-02-06 10:45:00,1.10015,1.10056,0.00041000000000002146,1.09933,1,4.100000000000215,34.878048780485976,2.0,1.6512195121951403
C2,londres,hi,-1,2020-02-06 11:50:00,2020-02-06 10:50:00,1.10013,1.10056,0.00042999999999993044,1.0992700000000002,1,4.299999999999304,33.25581395349375,2.0,1.6674418604650625
C1,londres,hi,-1,2020-02-06 11:55:00,2020-02-06 10:55:00,1.10011,1.1003,0.0001900000000001345,1.0997299999999997,0,1.900000000001345,75.26315789468356,-1.0,-1.7526315789468356
C2,londres,hi,-1,2020-02-06 12:05:00,2020-02-06 11:05:00,1.10011,1.1003,0.0001900000000001345,1.0997299999999997,1,1.900000000001345,75.26315789468356,2.0,1.2473684210531644
C1,londres,hi,-1,2020-02-06 12:05:00,2020-02-06 11:05:00,1.10006,1.10028,0.00021999999999988695,1.0996200000000003,1,2.1999999999988695,65.0000000000334,2.0,1.3499999999996661
C2,londres,hi,-1,2020-02-06 12:10:00,2020-02-06 11:10:00,1.10006,1.10028,0.00021999999999988695,1.0996200000000003,1,2.1999999999988695,65.0000000000334,2.0,1.3499999999996661
C1,londres,hi,-1,2020-02-06 13:25:00,2020-02-06 12:25:00,1.1002,1.10026,5.999999999994898e-05,1.1000800000000002,0,0.5999999999994898,238.333333333536,-1.0,-3.3833333333353597
C2,londres,hi,-1,2020-02-06 13:30:00,2020-02-06 12:30:00,1.10015,1.10026,0.0001100000000000545,1.0999299999999999,1,1.100000000000545,129.9999999999356,2.0,0.7000000000006441
C1,londres,lo,1,2020-02-06 09:40:00,2020-02-06 08:40:00,1.09969,1.09939,0.00029999999999996696,1.10029,1,2.9999999999996696,47.666666666671915,2.0,1.5233333333332808
C2,londres,lo,1,2020-02-06 09:45:00,2020-02-06 08:45:00,1.0997,1.09939,0.00030999999999981043,1.1003199999999995,1,3.0999999999981043,46.12903225809273,2.0,1.5387096774190727
C1,londres,hi,-1,2020-02-11 11:30:00,2020-02-11 10:30:00,1.09155,1.0918,0.0002500000000000835,1.0910499999999999,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C2,londres,hi,-1,2020-02-11 11:35:00,2020-02-11 10:35:00,1.09155,1.0918,0.0002500000000000835,1.0910499999999999,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C1,londres,hi,-1,2020-02-11 11:35:00,2020-02-11 10:35:00,1.09166,1.09172,5.999999999994898e-05,1.0915400000000002,0,0.5999999999994898,238.333333333536,-1.0,-3.3833333333353597
C2,londres,hi,-1,2020-02-11 12:20:00,2020-02-11 11:20:00,1.0915,1.09172,0.000220000000000109,1.0910599999999997,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C1,londres,hi,-1,2020-02-11 11:45:00,2020-02-11 10:45:00,1.09162,1.09179,0.00017000000000000348,1.09128,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C2,londres,hi,-1,2020-02-11 12:20:00,2020-02-11 11:20:00,1.09151,1.09179,0.000280000000000058,1.0909499999999999,1,2.80000000000058,51.071428571418,2.0,1.48928571428582
C1,londres,hi,-1,2020-02-11 12:15:00,2020-02-11 11:15:00,1.09166,1.09206,0.00039999999999995595,1.0908600000000002,1,3.9999999999995595,35.750000000003936,2.0,1.6424999999999605
C2,londres,hi,-1,2020-02-11 12:20:00,2020-02-11 11:20:00,1.09163,1.09206,0.00042999999999993044,1.0907700000000002,1,4.299999999999304,33.25581395349375,2.0,1.6674418604650625
C1,londres,hi,-1,2020-02-11 12:20:00,2020-02-11 11:20:00,1.09156,1.09172,0.00015999999999993797,1.0912400000000002,0,1.5999999999993797,89.37500000003465,-1.0,-1.8937500000003464
C2,londres,hi,-1,2020-02-11 12:35:00,2020-02-11 11:35:00,1.0915,1.09172,0.000220000000000109,1.0910599999999997,1,2.20000000000109,64.9999999999678,2.0,1.350000000000322
C1,londres,hi,-1,2020-02-11 12:30:00,2020-02-11 11:30:00,1.09165,1.09178,0.00012999999999996348,1.09139,0,1.2999999999996348,110.00000000003091,-1.0,-2.1000000000003087
C2,londres,hi,-1,2020-02-11 12:35:00,2020-02-11 11:35:00,1.0916,1.09178,0.000180000000000069,1.0912399999999998,1,1.80000000000069,79.44444444441399,2.0,1.2055555555558601
C1,londres,lo,1,2020-02-11 08:25:00,2020-02-11 07:25:00,1.09091,1.09056,0.0003500000000000725,1.0916100000000002,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,lo,1,2020-02-11 08:30:00,2020-02-11 07:30:00,1.09102,1.09056,0.000460000000000127,1.0919400000000004,0,4.60000000000127,31.08695652173055,-1.0,-1.3108695652173055
C1,londres,lo,1,2020-02-11 09:10:00,2020-02-11 08:10:00,1.09081,1.09063,0.000180000000000069,1.0911700000000002,0,1.80000000000069,79.44444444441399,-1.0,-1.7944444444441399
C2,londres,lo,1,2020-02-11 09:50:00,2020-02-11 08:50:00,1.09108,1.09063,0.00045000000000006146,1.0919800000000002,1,4.500000000000615,31.777777777773437,2.0,1.6822222222222656
C1,londres,lo,1,2020-02-11 09:15:00,2020-02-11 08:15:00,1.09081,1.09076,5.0000000000105516e-05,1.0909100000000003,1,0.5000000000010552,285.99999999939644,2.0,-0.8599999999939643
