R,neta,mot,rgo,hniv,aliU,aliM,dob,i
-1.0,-1.1475216365067058,SL,10.167999999998756,23,True,False,True,USDJPY
-1.0,-1.3998933617702214,SL,3.750999999999749,23,False,True,False,USDJPY
-1.0,-1.1662786830728318,SL,9.020999999999901,7,False,True,True,USDJPY
2.0,1.9049369415045347,TP,15.779000000000565,16,False,False,False,USDJPY
2.0,1.9049369415045347,TP,15.779000000000565,7,False,False,False,USDJPY
2.0,1.882839959384528,TP,12.803000000000964,23,False,False,True,USDJPY
2.0,1.8811127843385926,TP,12.61700000000019,16,False,True,True,USDJPY
2.0,1.8811127843385926,TP,12.61700000000019,7,False,True,True,USDJPY
-1.0,-1.128347736801568,SL,11.68700000000058,16,True,False,True,USDJPY
2.0,1.807222722015164,TP,7.780999999999949,7,False,False,True,USDJPY
-1.0,-1.1576126930755557,SL,9.516999999999598,23,False,True,True,USDJPY
-1.0,-1.1576126930755557,SL,9.516999999999598,8,False,True,True,USDJPY
2.0,1.7085114652157345,TP,5.146000000000583,23,False,False,False,USDJPY
2.0,1.7085114652157345,TP,5.146000000000583,8,False,False,True,USDJPY
0.21099947117936504,0.05235325224757981,fuera,9.454999999999814,23,False,True,True,USDJPY
0.21099947117936504,0.05235325224757981,fuera,9.454999999999814,13,False,True,True,USDJPY
-1.0,-1.1596933886937075,SL,9.393000000000029,8,False,False,True,USDJPY
2.0,1.7439836149513983,TP,5.859000000000947,7,False,False,True,USDJPY
2.0,1.7439836149513983,TP,5.859000000000947,15,False,False,True,USDJPY
-1.0,-1.1991238550378496,SL,7.53299999999939,7,False,True,True,USDJPY
-1.0,-1.1991238550378496,SL,7.53299999999939,15,False,True,True,USDJPY
-1.0,-1.194325689856195,SL,7.719000000000165,19,False,False,True,USDJPY
2.0,1.8423873069244443,TP,9.516999999999598,8,True,False,True,USDJPY
-1.0,-1.1507386192342552,SL,9.95099999999951,15,False,False,False,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,1,False,True,False,USDJPY
2.0,1.8000533191148893,TP,7.501999999999498,14,False,False,True,USDJPY
-1.0,-1.375093773443332,SL,3.999000000000308,14,False,False,False,USDJPY
-1.0,-1.70126227208987,SL,2.138999999999669,15,False,False,False,USDJPY
-1.0,-1.2024564718585553,SL,7.408999999999821,1,False,False,True,USDJPY
-1.0,-1.3269398430688981,SL,4.587999999999681,19,True,False,True,USDJPY
2.0,1.3951612903225574,TP,2.4799999999999045,19,True,False,True,USDJPY
2.0,1.618999237998389,TP,3.9369999999991023,14,True,False,True,USDJPY
-1.0,-1.3142019271051228,SL,4.774000000000456,12,True,False,True,USDJPY
-1.0,-1.1526406838302645,SL,9.826999999999941,10,True,False,True,USDJPY
2.0,0.9919354838713141,TP,1.4880000000005111,10,True,False,True,USDJPY
2.0,1.5967741935483715,TP,3.7199999999998568,12,False,False,True,USDJPY
2.0,1.5967741935483715,TP,3.7199999999998568,21,False,False,False,USDJPY
-1.0,-1.5040322580643428,SL,2.9760000000010223,10,False,False,True,USDJPY
2.0,1.728162377673035,TP,5.51799999999929,2,False,True,False,USDJPY
2.0,1.728162377673035,TP,5.51799999999929,12,False,True,True,USDJPY
-1.0,-1.6912442396310234,SL,2.1700000000009823,2,True,False,True,USDJPY
-1.0,-1.4207573632538102,SL,3.5650000000003956,7,True,False,True,USDJPY
2.0,1.8290208594551614,TP,8.773000000000764,7,False,True,True,USDJPY
-1.0,-1.2271694684234513,SL,6.602999999999781,16,True,False,True,USDJPY
-1.0,-1.1882766411447385,SL,7.966999999999302,16,False,False,True,USDJPY
-1.0,-1.1374633431084988,SL,10.912000000000432,23,False,False,False,USDJPY
-1.0,-1.1374633431084988,SL,10.912000000000432,23,False,False,False,USDJPY
-1.0,-1.1374633431084988,SL,10.912000000000432,17,False,False,False,USDJPY
-1.0,-1.1374633431084988,SL,10.912000000000432,14,False,False,False,USDJPY
2.0,1.7543802194203408,TP,6.107000000000085,7,True,False,True,USDJPY
2.0,1.7543802194203408,TP,6.107000000000085,16,True,False,True,USDJPY
2.0,1.711981566820297,TP,5.208000000000368,7,False,False,True,USDJPY
-1.0,-1.2326302729528933,SL,6.447999999998899,16,False,False,False,USDJPY
-1.0,-1.2326302729528933,SL,6.447999999998899,23,False,False,False,USDJPY
-1.0,-1.3506311360448184,SL,4.278000000000759,14,False,False,True,USDJPY
-1.0,-1.2644103648862954,SL,5.673000000000172,14,False,False,False,USDJPY
-1.0,-1.3407542026351404,SL,4.402000000000328,7,True,False,True,USDJPY
-1.0,-1.295043273013329,SL,5.084000000000799,23,True,False,True,USDJPY
-1.0,-1.3933910306845485,SL,3.8129999999995334,7,False,False,False,USDJPY
2.0,1.7830175032547413,TP,6.913000000000125,7,False,False,True,USDJPY
2.0,1.7830175032547413,TP,6.913000000000125,16,False,False,True,USDJPY
2.0,1.7830175032547413,TP,6.913000000000125,23,False,False,True,USDJPY
-1.0,-1.4359197907585757,SL,3.4409999999994056,23,False,False,False,USDJPY
-1.0,-1.2507103459802558,SL,5.983000000000516,21,False,False,True,USDJPY
-1.0,-1.2209456473707287,SL,6.789000000000556,23,True,False,True,USDJPY
-1.0,-1.257378174330833,SL,5.8279999999996335,1,False,False,False,USDJPY
-1.0,-1.257378174330833,SL,5.8279999999996335,18,False,False,True,USDJPY
-1.0,-1.281320330082524,SL,5.331999999999937,1,True,False,True,USDJPY
-1.0,-1.3870967741934745,SL,3.875000000000739,18,False,False,False,USDJPY
-1.0,-1.3162555344719105,SL,4.742999999999142,16,False,False,False,USDJPY
-1.0,-1.4480286738351618,SL,3.347999999999729,16,False,True,False,USDJPY
-1.0,-1.4359197907585757,SL,3.4409999999994056,16,False,True,True,USDJPY
2.0,1.1798797156913325,TP,1.8289999999993256,19,False,True,False,USDJPY
-1.0,-1.4838709677418431,SL,3.100000000000591,19,True,False,True,USDJPY
-1.0,-1.3162555344719105,SL,4.742999999999142,1,False,False,False,USDJPY
-1.0,-1.130423441439877,SL,11.500999999999806,1,True,False,True,USDJPY
-1.0,-1.6124948958758645,SL,2.4490000000000123,12,False,False,False,USDJPY
-1.0,-1.1484266772214469,SL,10.106000000000392,8,False,False,True,USDJPY
-1.0,-1.1484266772214469,SL,10.106000000000392,17,False,False,True,USDJPY
2.0,1.7341368309110377,TP,5.64200000000028,23,False,True,True,USDJPY
-1.0,-1.3269398430688981,SL,4.587999999999681,12,True,False,True,USDJPY
-1.0,-1.3269398430688981,SL,4.587999999999681,10,True,False,True,USDJPY
-1.0,-1.3269398430688981,SL,4.587999999999681,23,True,False,True,USDJPY
-1.0,-1.556173526140038,SL,2.697000000000571,12,False,True,False,USDJPY
-1.0,-1.556173526140038,SL,2.697000000000571,16,False,True,True,USDJPY
-1.0,-1.4100601421541745,SL,3.6580000000000723,12,False,False,False,USDJPY
-1.0,-1.4100601421541745,SL,3.6580000000000723,16,False,False,False,USDJPY
-1.0,-1.4100601421541745,SL,3.6580000000000723,23,False,False,False,USDJPY
-1.0,-1.1935483870967727,SL,7.750000000000057,0,False,False,False,USDJPY
-1.0,-1.257378174330833,SL,5.8279999999996335,22,False,False,False,USDJPY
-1.0,-1.257378174330833,SL,5.8279999999996335,23,False,False,False,USDJPY
-1.0,-1.2067824648470111,SL,7.253999999998939,20,False,False,True,USDJPY
2.0,1.8160186434441328,TP,8.153000000000077,20,False,False,True,USDJPY
-1.0,-1.082012028430835,SL,18.29000000000036,0,False,True,True,USDJPY
-1.0,-1.082012028430835,SL,18.29000000000036,16,False,True,True,USDJPY
2.0,1.8194511314395663,TP,8.307999999999538,0,False,False,True,USDJPY
2.0,1.7250733137829664,TP,5.455999999999506,16,False,False,True,USDJPY
-1.0,-1.1951092611862575,SL,7.688000000000272,16,False,False,False,USDJPY
2.0,1.869576558560123,TP,11.500999999999806,1,False,False,True,USDJPY
-1.0,-1.1493428912783872,SL,10.043999999999187,22,True,False,True,USDJPY
-1.0,-1.1493428912783872,SL,10.043999999999187,23,True,False,True,USDJPY
-1.0,-1.2468729427254694,SL,6.076000000000192,1,False,False,True,USDJPY
-1.0,-1.1629195177582154,SL,9.207000000000676,23,False,False,True,USDJPY
-1.0,-1.1336660131883707,SL,11.222000000000776,22,False,True,True,USDJPY
-1.0,-1.1336660131883707,SL,11.222000000000776,0,False,True,True,USDJPY
-1.0,-1.1336660131883707,SL,11.222000000000776,6,False,True,True,USDJPY
2.0,1.8413537810682148,TP,9.454999999999814,23,False,False,True,USDJPY
2.0,1.8699271592091538,TP,11.531999999999698,16,False,False,True,USDJPY
-1.0,-1.144871547228131,SL,10.35399999999953,16,False,False,False,USDJPY
-1.0,-1.144871547228131,SL,10.35399999999953,23,False,False,False,USDJPY
-1.0,-1.144871547228131,SL,10.35399999999953,23,False,False,False,USDJPY
-1.0,-1.3870967741934745,SL,3.875000000000739,16,False,False,True,USDJPY
-1.0,-1.1516836889473194,SL,9.888999999999726,16,False,False,True,USDJPY
-1.0,-1.145744267392153,SL,10.291999999999746,16,False,False,True,USDJPY
-1.0,-1.187546886721666,SL,7.998000000000616,16,False,False,True,USDJPY
2.0,1.8729997459994936,TP,11.81100000000015,6,False,False,True,USDJPY
-1.0,-1.156592546194788,SL,9.579000000000804,20,False,False,True,USDJPY
2.0,1.7905320485965848,TP,7.1610000000006835,17,True,False,True,USDJPY
2.0,1.6468095125970814,TP,4.246999999999446,17,False,False,True,USDJPY
2.0,1.8025016458196337,TP,7.595000000000596,23,False,False,True,USDJPY
-1.0,-1.2189461392497791,SL,6.850999999998919,16,False,True,True,USDJPY
-1.0,-1.5829770695683698,SL,2.5730000000010023,16,False,False,False,USDJPY
-1.0,-1.3247456159342148,SL,4.6189999999995734,20,False,False,True,USDJPY
2.0,1.8564181104623227,TP,10.446999999999207,20,False,False,True,USDJPY
-1.0,-1.4320276497694957,SL,3.472000000000719,20,False,True,False,USDJPY
-1.0,-1.2229820127843236,SL,6.72699999999935,5,True,False,True,USDJPY
-1.0,-1.1999466808851107,SL,7.501999999999498,20,False,False,True,USDJPY
-1.0,-1.2560163850486639,SL,5.858999999999526,20,True,False,True,USDJPY
-1.0,-1.2041649652919548,SL,7.347000000000037,22,False,False,True,USDJPY
-1.0,-1.3162555344719105,SL,4.742999999999142,20,False,False,True,USDJPY
-1.0,-1.1966955153422376,SL,7.626000000000488,22,False,True,True,USDJPY
2.0,1.6219758064516525,TP,3.9680000000004156,23,False,False,False,USDJPY
-1.0,-1.2007763351626013,SL,7.471000000001027,2,False,False,True,USDJPY
-1.0,-1.2007763351626013,SL,7.471000000001027,23,False,False,True,USDJPY
2.0,1.6277915632754527,TP,4.0300000000002,22,True,False,True,USDJPY
-1.0,-1.1890120967742075,SL,7.93599999999941,23,False,True,True,USDJPY
-1.0,-1.1890120967742075,SL,7.93599999999941,6,False,True,False,USDJPY
-1.0,-1.6628369421124636,SL,2.262999999999238,6,True,False,True,USDJPY
-1.0,-1.3360215053763356,SL,4.464000000000112,16,False,False,True,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,16,False,False,True,USDJPY
-1.0,-1.3383713061132247,SL,4.43300000000022,16,False,False,False,USDJPY
-1.0,-1.4032258064516285,SL,3.7199999999998568,16,False,True,True,USDJPY
-1.0,-1.4032258064516285,SL,3.7199999999998568,6,False,True,False,USDJPY
2.0,1.7800586510264074,TP,6.820000000000448,6,True,False,True,USDJPY
-1.0,-1.3162555344719105,SL,4.742999999999142,17,False,False,True,USDJPY
2.0,1.7341368309109706,TP,5.641999999998859,17,False,False,False,USDJPY
-1.0,-1.2914885347843459,SL,5.145999999999162,0,False,True,True,USDJPY
2.0,1.8265695456122049,TP,8.648999999999774,6,False,True,True,USDJPY
2.0,1.8265695456122049,TP,8.648999999999774,4,False,True,True,USDJPY
-1.0,-1.2468729427254694,SL,6.076000000000192,2,True,False,True,USDJPY
2.0,1.8449131513647719,TP,9.67200000000048,2,False,False,False,USDJPY
2.0,1.8449131513647719,TP,9.67200000000048,23,False,False,False,USDJPY
-1.0,-1.2250562640659832,SL,6.665000000000987,23,False,True,True,USDJPY
-1.0,-1.469777638584364,SL,3.193000000000268,2,True,False,True,USDJPY
-1.0,-1.1212709192335715,SL,12.36899999999963,4,False,False,True,USDJPY
-1.0,-1.1212709192335715,SL,12.36899999999963,23,False,False,True,USDJPY
-1.0,-1.2189461392497791,SL,6.850999999998919,0,False,False,False,USDJPY
2.0,1.8259456950568553,TP,8.617999999999881,17,True,False,True,USDJPY
-1.0,-1.2371916508539151,SL,6.32399999999933,17,False,False,True,USDJPY
-1.0,-1.2371916508539151,SL,6.32399999999933,0,False,False,False,USDJPY
-1.0,-1.161829755097654,SL,9.26899999999904,2,False,False,True,USDJPY
-1.0,-1.161829755097654,SL,9.26899999999904,23,False,False,True,USDJPY
2.0,1.6685815289438723,TP,4.525999999999897,4,False,False,True,USDJPY
2.0,1.6685815289438723,TP,4.525999999999897,23,False,False,True,USDJPY
2.0,1.485243651338334,TP,2.9139999999998167,0,True,False,True,USDJPY
-1.0,-1.1629195177582154,SL,9.207000000000676,0,False,True,True,USDJPY
-1.0,-1.1629195177582154,SL,9.207000000000676,18,False,True,False,USDJPY
2.0,1.8659637208471198,TP,11.191000000000884,23,False,False,True,USDJPY
-1.0,-1.2337540906965716,SL,6.417000000000428,20,False,False,False,USDJPY
2.0,1.7717589774801659,TP,6.571999999998468,7,False,False,True,USDJPY
2.0,1.681663837011834,TP,4.71199999999925,20,False,False,True,USDJPY
2.0,1.681663837011834,TP,4.71199999999925,11,False,False,True,USDJPY
-1.0,-1.257378174330833,SL,5.8279999999996335,11,False,True,True,USDJPY
-1.0,-1.1951092611862575,SL,7.688000000000272,23,False,False,False,USDJPY
-1.0,-1.1951092611862575,SL,7.688000000000272,23,False,False,False,USDJPY
2.0,1.7153700189752636,TP,5.269999999998731,23,True,False,True,USDJPY
-1.0,-1.7932310946586878,SL,1.8910000000005311,1,False,False,False,USDJPY
-1.0,-1.597371565113549,SL,2.5109999999997967,1,False,True,True,USDJPY
-1.0,-1.3225806451613273,SL,4.649999999999466,23,False,True,True,USDJPY
2.0,1.860152899496546,TP,10.725999999999658,23,True,False,True,USDJPY
2.0,1.860152899496546,TP,10.725999999999658,23,True,False,True,USDJPY
-1.0,-1.1685961560076368,SL,8.897000000000332,2,False,False,True,USDJPY
-1.0,-1.3314184710561277,SL,4.525999999999897,2,False,True,False,USDJPY
-1.0,-1.3531904874029186,SL,4.246999999999446,23,False,False,True,USDJPY
-1.0,-1.3531904874029186,SL,4.246999999999446,2,False,False,True,USDJPY
-1.0,-1.3506311360448184,SL,4.278000000000759,23,False,True,False,USDJPY
-1.0,-1.2764976958525542,SL,5.4249999999996135,2,False,False,False,USDJPY
-1.0,-1.184683575474017,SL,8.122000000000185,23,False,True,False,USDJPY
-1.0,-1.4743833017077235,SL,3.1620000000003756,23,True,False,True,USDJPY
-1.0,-1.1484266772214469,SL,10.106000000000392,23,False,False,True,USDJPY
-1.0,-1.2229820127843236,SL,6.72699999999935,0,False,True,False,USDJPY
2.0,1.9006425117573034,TP,15.097000000000094,9,True,False,True,USDJPY
2.0,1.9006425117573034,TP,15.097000000000094,16,True,False,True,USDJPY
2.0,1.9006425117573034,TP,15.097000000000094,15,True,False,True,USDJPY
2.0,1.7219132369299077,TP,5.393999999999721,15,True,False,True,USDJPY
-1.0,-1.179877683175453,SL,8.33899999999943,16,False,True,False,USDJPY
-1.0,-1.179877683175453,SL,8.33899999999943,15,False,True,False,USDJPY
2.0,1.8907740479137776,TP,13.732999999999151,5,False,False,True,USDJPY
2.0,1.8907740479137776,TP,13.732999999999151,23,False,False,True,USDJPY
-1.0,-1.3998933617702214,SL,3.750999999999749,19,True,False,True,USDJPY
2.0,1.8016922263352908,TP,7.5640000000007035,19,False,False,True,USDJPY
2.0,1.8016922263352908,TP,7.5640000000007035,21,False,False,True,USDJPY
2.0,1.711981566820297,TP,5.208000000000368,5,True,False,True,USDJPY
2.0,1.711981566820297,TP,5.208000000000368,23,True,False,True,USDJPY
2.0,1.8194511314395663,TP,8.307999999999538,1,False,False,True,USDJPY
-1.0,-1.520291363163385,SL,2.8829999999999245,17,False,False,False,USDJPY
2.0,1.666295884315907,TP,4.4950000000000045,17,False,True,True,USDJPY
-1.0,-1.2968533544429355,SL,5.052999999999486,21,False,True,True,USDJPY
2.0,1.6277915632754527,TP,4.0300000000002,21,False,True,True,USDJPY
2.0,1.7932175351530293,TP,7.25400000000036,23,False,False,False,USDJPY
2.0,1.6518913901137682,TP,4.309000000000651,1,False,False,True,USDJPY
2.0,1.7749437359340168,TP,6.665000000000987,21,True,False,True,USDJPY
-1.0,-1.2863141820958055,SL,5.23900000000026,21,True,False,True,USDJPY
2.0,1.5679723502305043,TP,3.472000000000719,1,False,False,False,USDJPY
2.0,1.7492896540197442,TP,5.983000000000516,21,False,False,True,USDJPY
-1.0,-1.4790801660812676,SL,3.1309999999990623,17,False,False,False,USDJPY
-1.0,-1.1974983541803663,SL,7.595000000000596,2,False,False,True,USDJPY
-1.0,-1.1691856530566125,SL,8.86600000000044,17,True,False,True,USDJPY
-1.0,-1.2456197805796592,SL,6.107000000000085,17,False,False,False,USDJPY
2.0,1.755620723362658,TP,6.137999999999977,10,False,False,True,USDJPY
2.0,1.755620723362658,TP,6.137999999999977,14,False,False,True,USDJPY
-1.0,-1.4135649296939414,SL,3.62700000000018,10,False,False,False,USDJPY
-1.0,-1.4135649296939414,SL,3.62700000000018,14,False,False,False,USDJPY
-1.0,-1.154099034312714,SL,9.734000000000265,12,False,False,True,USDJPY
2.0,1.7738920711486172,TP,6.6339999999996735,12,True,False,True,USDJPY
-1.0,-1.9677419354845735,SL,1.5499999999988745,20,False,False,False,USDJPY
-1.0,-1.073202869552482,SL,20.491000000001236,22,False,True,True,USDJPY
2.0,1.805674310143805,TP,7.719000000000165,22,False,False,True,USDJPY
2.0,1.742621825669167,TP,5.8279999999996335,22,False,True,True,USDJPY
-1.0,-1.1423149905123298,SL,10.540000000000305,1,False,True,True,USDJPY
0.31713223211983377,0.18740811208177677,fuera,11.56299999999959,18,True,False,True,USDJPY
2.0,1.718679669917476,TP,5.331999999999937,18,False,True,True,USDJPY
-1.0,-1.04621499214345,SL,32.457000000000846,23,False,True,False,USDJPY
-1.0,-1.04621499214345,SL,32.457000000000846,0,False,True,False,USDJPY
2.0,1.9564864237642139,TP,34.471999999999525,0,False,False,True,USDJPY
-1.0,-1.067769043101112,SL,22.133999999999787,23,False,False,True,USDJPY
-1.0,-1.067769043101112,SL,22.133999999999787,23,False,False,True,USDJPY
-1.0,-1.067769043101112,SL,22.133999999999787,0,False,False,True,USDJPY
-1.0,-1.067769043101112,SL,22.133999999999787,16,False,False,True,USDJPY
2.0,1.8954922315892135,TP,14.352999999999838,2,False,False,True,USDJPY
-1.0,-1.1180173092053514,SL,12.709999999999866,2,False,True,False,USDJPY
-1.0,-1.3204443494979172,SL,4.681000000000779,23,False,False,False,USDJPY
-1.0,-1.2560163850486017,SL,5.859000000000947,23,True,False,True,USDJPY
2.0,1.8981324278438028,TP,14.724999999999966,19,False,False,True,USDJPY
2.0,1.6129032258065255,TP,3.875000000000739,19,False,False,True,USDJPY
-1.0,-1.098347757671128,SL,15.251999999999555,4,False,False,True,USDJPY
-1.0,-1.098347757671128,SL,15.251999999999555,20,False,False,True,USDJPY
-1.0,-1.0650364203954232,SL,23.063999999999396,14,False,False,True,USDJPY
-1.0,-1.0650364203954232,SL,23.063999999999396,8,False,False,True,USDJPY
2.0,1.8902786921220165,TP,13.671000000000788,0,False,True,True,USDJPY
-1.0,-1.0985480586032477,SL,15.220999999999663,8,False,False,True,USDJPY
-1.0,-1.087816872548444,SL,17.0810000000003,8,False,False,True,USDJPY
-1.0,-1.129724120038073,SL,11.56299999999817,17,False,False,False,USDJPY
-1.0,-1.1691856530566125,SL,8.86600000000044,17,True,False,True,USDJPY
-1.0,-1.1243884235840231,SL,12.05900000000213,17,False,False,False,USDJPY
-1.0,-1.1243884235840231,SL,12.05900000000213,23,False,False,False,USDJPY
-1.0,-1.1526406838302865,SL,9.82699999999852,23,False,False,False,USDJPY
2.0,1.9362488843554742,TP,23.5289999999992,12,False,True,True,USDJPY
2.0,1.9362488843554742,TP,23.5289999999992,8,False,True,True,USDJPY
-1.0,-1.0834260289210234,SL,17.980000000000018,16,False,False,True,USDJPY
-1.0,-1.0834260289210234,SL,17.980000000000018,17,False,False,True,USDJPY
-1.0,-1.1825928180158278,SL,8.214999999999861,17,False,True,False,USDJPY
-1.0,-1.140660165041262,SL,10.663999999999874,12,True,False,True,USDJPY
-1.0,-1.140660165041262,SL,10.663999999999874,8,True,False,True,USDJPY
-1.0,-1.1484266772214677,SL,10.105999999998971,0,False,True,False,USDJPY
-1.0,-1.1234364713627347,SL,12.152000000000385,23,True,False,True,USDJPY
-1.0,-1.1905003810008055,SL,7.873999999998205,23,False,False,True,USDJPY
-1.0,-1.1832844574780066,SL,8.183999999999969,3,False,True,False,USDJPY
-1.0,-1.116036203295436,SL,12.926999999999111,23,False,True,True,USDJPY
-1.0,-1.194325689856195,SL,7.719000000000165,23,False,False,False,USDJPY
