R,mot,riesgo,ali,neto,ins
0.43000000000004107,TP,20.000000000000018,False,0.37000000000004113,EURUSD
2.546961325967039,TP,18.099999999998673,True,2.480662983425598,EURUSD
1.2448979591836966,TP,9.799999999999809,False,1.1224489795918575,EURUSD
0.2515723270440704,TP,31.799999999999606,False,0.21383647798746616,EURUSD
1.6990291262139523,TP,10.299999999998644,False,1.582524271845005,EURUSD
-1.0,SL,13.699999999998713,True,-1.0875912408759207,EURUSD
-1.0,SL,9.300000000000974,True,-1.1290322580645027,EURUSD
-1.0,SL,33.90000000000004,False,-1.0353982300884956,EURUSD
1.4834123222750346,TP,21.099999999998342,True,1.4265402843603383,EURUSD
0.3833333333332254,TP,24.000000000001798,False,0.3333333333332291,EURUSD
-1.0,SL,13.700000000000934,False,-1.0875912408759065,EURUSD
0.08715596330276468,TP,43.59999999999919,True,0.059633027522947656,EURUSD
-1.0,SL,15.700000000000713,True,-1.0764331210191047,EURUSD
2.0,TP,6.399999999999739,False,1.8124999999999925,EURUSD
-0.4602587800369949,tiempo,54.09999999999915,True,-0.4824399260628732,EURUSD
-1.0,SL,4.20000000000087,True,-1.2857142857142265,EURUSD
0.6459627329191664,TP,16.100000000001113,True,0.5714285714284884,EURUSD
0.6910994764397559,TP,19.100000000000783,False,0.6282722513088684,EURUSD
-1.0,SL,22.800000000000598,True,-1.052631578947367,EURUSD
-1.0,SL,30.49999999999997,False,-1.039344262295082,EURUSD
-1.0,SL,30.599999999998406,False,-1.0392156862745119,EURUSD
